Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,Pathway_Name
gs_ind_0,PHOTOALL-PWY,52/59,8.680363739331833e-09,1.1024061948951428e-06,6.32500867152272,117.40609116595722,FEK30_RS08295;FEK30_RS10955;FEK30_RS10520;FEK30_RS02765;FEK30_RS12095;FEK30_RS05405;FEK30_RS04715;FEK30_RS11160;FEK30_RS08000;FEK30_RS02995;FEK30_RS13420;FEK30_RS04575;FEK30_RS05215;FEK30_RS08135;FEK30_RS05950;FEK30_RS10745;FEK30_RS03560;FEK30_RS05230;FEK30_RS12220;FEK30_RS09485;FEK30_RS15220;FEK30_RS07515;FEK30_RS13130;FEK30_RS05225;FEK30_RS10690;FEK30_RS09250;FEK30_RS09325;FEK30_RS02295;FEK30_RS04065;FEK30_RS04600;FEK30_RS13875;FEK30_RS12310;FEK30_RS05675;FEK30_RS08300;FEK30_RS13880;FEK30_RS03935;FEK30_RS01565;FEK30_RS09330;FEK30_RS04825;FEK30_RS11280;FEK30_RS08355;FEK30_RS12235;FEK30_RS07065;FEK30_RS10465;FEK30_RS10930;FEK30_RS07910;FEK30_RS14125;FEK30_RS13440;FEK30_RS05700;FEK30_RS05665;FEK30_RS05220;FEK30_RS14120,oxygenic photosynthesis
gs_ind_0,PWY-101,38/45,9.722554526647185e-06,0.00045991560461924413,4.59372495133402,53.01646522140409,FEK30_RS08295;FEK30_RS02765;FEK30_RS12095;FEK30_RS05405;FEK30_RS04715;FEK30_RS11160;FEK30_RS08000;FEK30_RS05215;FEK30_RS08135;FEK30_RS05950;FEK30_RS10745;FEK30_RS03560;FEK30_RS05230;FEK30_RS09485;FEK30_RS15220;FEK30_RS07515;FEK30_RS13130;FEK30_RS05225;FEK30_RS09325;FEK30_RS02295;FEK30_RS04600;FEK30_RS13875;FEK30_RS12310;FEK30_RS08300;FEK30_RS13880;FEK30_RS01565;FEK30_RS09330;FEK30_RS04825;FEK30_RS11280;FEK30_RS08355;FEK30_RS12235;FEK30_RS10465;FEK30_RS10930;FEK30_RS07910;FEK30_RS14125;FEK30_RS05665;FEK30_RS05220;FEK30_RS14120,photosynthesis light reactions
gs_ind_0,PWY-7731,40/48,1.0864148140612066e-05,0.00045991560461924413,4.26643598615917,48.765544011007826,FEK30_RS08295;FEK30_RS02765;FEK30_RS12095;FEK30_RS05405;FEK30_RS04715;FEK30_RS11160;FEK30_RS08000;FEK30_RS05215;FEK30_RS08135;FEK30_RS05950;FEK30_RS10745;FEK30_RS05080;FEK30_RS03560;FEK30_RS13065;FEK30_RS05230;FEK30_RS09485;FEK30_RS15220;FEK30_RS07515;FEK30_RS13130;FEK30_RS05225;FEK30_RS09325;FEK30_RS02295;FEK30_RS04600;FEK30_RS13875;FEK30_RS12310;FEK30_RS08300;FEK30_RS13880;FEK30_RS01565;FEK30_RS09330;FEK30_RS11280;FEK30_RS04825;FEK30_RS08355;FEK30_RS12235;FEK30_RS10465;FEK30_RS10930;FEK30_RS07910;FEK30_RS14125;FEK30_RS05665;FEK30_RS05220;FEK30_RS14120,superpathway of photosynthetic hydrogen production
gs_ind_0,PWY-7980,17/17,2.1551229665995586e-05,0.0006842515418953598,31.04131391804944,333.5413294000241,FEK30_RS15990;FEK30_RS15995;FEK30_RS07780;FEK30_RS07855;FEK30_RS07775;FEK30_RS07770;FEK30_RS16005;FEK30_RS16000;FEK30_RS15975;FEK30_RS07795;FEK30_RS07800;FEK30_RS07765;FEK30_RS07790;FEK30_RS07785;FEK30_RS16015;FEK30_RS15980;FEK30_RS07850,ATP biosynthesis
gs_ind_0,CALVIN-PWY,14/14,0.00014449732321839052,0.003670232009747119,25.667793173369382,226.96103327901832,FEK30_RS10955;FEK30_RS10520;FEK30_RS10690;FEK30_RS13420;FEK30_RS09250;FEK30_RS07065;FEK30_RS04065;FEK30_RS13440;FEK30_RS05700;FEK30_RS12220;FEK30_RS04575;FEK30_RS05675;FEK30_RS03935;FEK30_RS02995,Calvin-Benson-Bassham cycle
gs_ind_0,CHLOROPHYLL-SYN,11/11,0.0009660672918030257,0.020448424343164042,20.316020236087688,141.039441355887,FEK30_RS08210;FEK30_RS13580;FEK30_RS07635;FEK30_RS08645;FEK30_RS05120;FEK30_RS15565;FEK30_RS07070;FEK30_RS09380;FEK30_RS14265;FEK30_RS09270;FEK30_RS07300,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)"
