"","U49","U50","U51","U52","U53","U54","U55","U56","U57","U58","U59","U60"
"FEK30_RS04205",1559.71115930147,1151.31930794389,861.304785418522,213.780679016517,230.659997697322,242.746054383918,557.382021810235,600.563056351457,645.924450323224,228.349812746203,257.742415264005,292.199747028741
"FEK30_RS04210",3589.62935927471,2704.9929115876,2066.4438165131,296.427848739398,259.98790118461,264.455051117439,1077.72569209013,1041.64426921049,1199.69048791094,245.793201219871,324.256586945038,215.476908423429
"FEK30_RS04215",30646.4353567246,30563.2039252194,30426.7519854884,202918.636990405,204559.748885715,207981.069660342,41493.7942071114,39032.0420387449,37246.6788462899,208551.566828589,205239.453847581,208348.214036421
"FEK30_RS04220",4174.52104401276,4013.53769920105,4223.14412251617,22217.7631460362,22509.5622495139,22135.2824875612,6916.23461747027,6274.47138540179,5815.76673643296,21131.8722545548,21615.4429420439,21843.1553910145
"FEK30_RS04225",1350.58033776884,1182.7644038778,1091.67373002148,325.078867576663,331.326044802338,323.661405845224,1084.04931308311,1167.40709436452,924.846372053707,288.608791109784,290.999501104522,339.53937084904
"FEK30_RS04230",446.595496305179,388.061070275315,437.529077622782,2454.06995963806,2390.6204572341,2300.16688117444,652.236336705007,626.080151310244,628.797665655562,2502.33336467714,2742.04672755061,2744.06578075595
"FEK30_RS04235",495.167816145018,480.967035534599,502.857584301233,102.482490456372,139.505703074669,115.452391719181,687.467939380209,538.592968594402,519.512468252391,96.731517899433,86.4684231853436,91.4144459978185
"FEK30_RS04240",21050.0291105899,30240.1770306256,38865.3039599931,125894.780695469,136005.378161159,132148.583752416,60745.6066330399,59517.7126665513,58007.6041081939,113921.184358939,119787.034634665,126440.870422376
"FEK30_RS04245",1450.42343966184,2014.630123584,2851.2454822687,3312.49856249305,3331.49130694791,3248.4553293978,2953.13100372392,3262.54285544494,3081.19011782972,2400.84455901216,2677.1954101616,2748.96298322011
"FEK30_RS04250",2991.91997902337,4229.36540311108,5562.37850942441,9005.23561300505,9215.30286333011,8706.29446272077,5982.14545936365,6375.62844041699,6584.02536295377,6744.24828895555,6892.5310404471,7531.89738989169
"FEK30_RS04255",20690.4590206644,24502.161683958,32263.6864430128,161668.883600584,159817.257854716,151018.63577674,66985.2138042608,63807.3185940874,58792.1739582078,137463.415748037,154131.627182167,157123.476261215
"FEK30_RS04260",7568.51189282146,8781.75770081597,10811.0082696694,56808.3585807191,55360.7773854778,53956.724608588,23450.6967652705,22265.4880011818,20229.9949372065,45237.0493625758,50284.7137908613,52427.8171805703
"FEK30_RS04265",2483.93446736506,2111.10939519941,2018.30702211845,3298.17305307442,3409.17061888722,3659.9394947559,1418.29785128374,1627.62612844264,1485.95246021327,3894.63291739357,3827.89058024348,3723.50627358971
"FEK30_RS04270",1512.4880705683,1447.90373550237,1352.98775673528,1861.21426215927,1836.56087513641,1791.97900309429,978.354505057511,1030.70837137101,1009.66473421736,2373.8865950074,2359.59024038466,2424.11521976358
"FEK30_RS04275",2915.01380594363,2865.07703634206,2525.46253449064,430.86724482195,385.225975535733,363.132308997081,2026.26884103786,2074.17529022142,2152.26593990276,355.210819827426,277.696666768315,305.258953599858
"FEK30_RS04280",3023.62691002993,2775.02971616768,2783.33821874768,599.467471056626,559.608104379069,538.777828022843,2537.57876704206,2489.73940812167,2592.66897421405,461.456913257951,417.376427298485,504.411853809391
"FEK30_RS04285",138.296188432873,162.942769839359,166.759609152887,169.702188497648,198.954156089442,262.481505959846,79.4969496260951,102.068379835149,93.7895350848115,372.654208301094,379.130778581891,292.199747028741
"FEK30_RS04290",118.05772183294,147.934883143628,102.290688088627,209.37282996463,212.429138772791,233.86510117475,85.8205706190799,121.206201054239,114.994125625725,220.420999803626,276.033812476289,248.124924851222
"FEK30_RS04295",18.2146199399393,10.0052577971536,15.4725410554226,30.8549433632087,26.1573193265004,38.4841305730602,14.4539908411082,14.581197119307,19.5734681916128,60.2589783635812,34.9199401325426,60.3988303914158
"FEK30_RS04300",725.211719830918,610.32072562637,549.275207467501,3450.24384536452,3200.70471031541,3384.6299452717,883.500190162738,863.024604498983,897.932853290239,3252.39906904487,2818.53802498379,2992.19070560717
"FEK30_RS04305",3871.61866056711,3659.06570867332,3036.05638931958,2502.55629920882,2372.38959830957,2626.78860475606,4130.22788284667,4428.12730016954,4437.46835127356,3334.85872364767,3132.81748617668,2905.67346207352
"FEK30_RS04310",154.486961712819,147.934883143628,131.516598971092,170.80415076062,137.920410994275,171.698428710576,232.1672278853,210.516033409995,193.287998392177,229.935575334718,226.148183715514,174.666887888689
"FEK30_RS04315",157.860039479474,97.9085941578604,97.133174403486,20.937282996463,19.8161510049245,23.682541891114,39.7484748130475,33.7190183383974,50.5647928283332,11.1003381196071,24.9428143803876,9.7944049283377
"FEK30_RS04320",376.435478758746,362.333264511206,270.769468469895,320.671018524776,299.620203194459,326.621723581613,448.977090501923,452.928435518474,417.567321421074,444.013524784283,417.376427298485,357.495779884326
"FEK30_RS04325",290.084687932367,346.61071654425,354.149273046338,2101.44203548711,1827.04912265404,1935.06102701977,465.23783019817,508.519249535832,477.918848345213,2502.33336467714,2539.17850392345,2319.64156719465
"FEK30_RS04330",3964.04099137347,4188.62971065124,4425.14674185085,4246.96256149308,4030.60511440165,3501.06910956968,5843.02579751799,5439.69785032147,5053.21703813471,4433.79219748877,4122.21578993205,4427.07102760864
"FEK30_RS04335",549.811675964836,703.226690885654,1076.20118896606,7346.78240723259,7669.64308494599,6873.85778389583,1515.86228946122,1395.23829935369,1298.37339004365,6444.53915972616,6706.2913597402,6746.71259480328
"FEK30_RS04345",434.45241634522,420.220827480452,482.227529560669,984.052300833763,1040.74425077864,958.156174011319,367.67339202069,345.392106763585,390.653802657606,786.538243903586,756.598702871756,721.52116305421
"FEK30_RS04380",22.9369288132569,27.8717895777851,26.6471540398944,18.7333584705196,14.2676287235457,20.7222241547247,27.1012328270779,37.3643176182242,19.5734681916128,9.51457553109177,8.31427146012919,14.6916073925065
"FEK30_RS04385",1118.51258742294,755.396963685098,612.884542917571,78.2393206709935,72.1307896579253,80.9153514613061,313.470926366534,303.471165045577,295.233145223494,50.7444028324895,98.1084032295244,57.1340287486366
"FEK30_RS04390",656.400933391147,496.689583501554,391.111454456514,74.9334338820783,62.6190371755615,96.7037127220487,196.03225078253,199.580135570515,235.697179474005,69.773553894673,61.525608804956,42.44242135613
"FEK30_RS04395",1195.41876050269,891.182605217897,636.093354500705,191.741433757083,149.81010159723,234.851873753547,486.918816459832,524.011771475095,560.290526984918,147.475920731922,184.576826414868,138.754069818117
"FEK30_RS04400",75.5569419730817,71.4661271225258,58.4518217649296,9.91766036674565,11.0970445627577,10.8544983667606,28.0046072546471,30.9850438785274,36.7002528592741,14.2718632966377,8.31427146012919,13.0592065711169
"FEK30_RS04405",1109.74258522964,1109.1542929416,980.787185790952,374.667169410391,346.386319566081,302.939181690499,1068.69194781444,1020.68379835149,935.448667324164,241.035913454325,342.547984157323,300.361751135689
"FEK30_RS04410",14405.0659102787,13395.6108678462,12739.0588022979,962.013055574328,969.406107160908,798.2990162463,12665.3094745211,11949.2910392721,11940.6311580585,548.673855626292,580.336147917017,669.284336769743
"FEK30_RS04415",510.683973871633,458.812536126616,442.686591307923,982.950338570791,882.21504273924,903.883682177516,638.685720291468,628.814125770114,602.699708066745,1051.36059618564,1117.43808424136,1096.97335197382
"FEK30_RS04420",2979.77689906341,3008.00929058711,2973.3066394837,4466.25305182446,4278.70332498331,4691.11683959816,2871.82730524268,3016.48515405664,3149.69725650037,5523.21109579877,5685.29882443634,5504.45556972579
"FEK30_RS04425",764.339421924121,798.276639958613,943.825004380776,5683.92135240823,5095.1287463862,6034.11431934008,1529.41290587476,1569.30133996542,1458.22338027516,9811.11313514413,9040.93878574448,8958.61570778622
"FEK30_RS04430",599.058611358005,641.051160289056,810.589234181304,3730.14226015934,3895.85528756816,4433.56919653229,1029.84684742896,974.206232533699,1019.45146831317,6587.25779269254,6026.18395430164,6147.6214933533
"FEK30_RS04435",976.168705670082,1125.59150217978,1254.99499671761,5165.99908881151,5218.78152865693,4949.65125524282,1875.40531163379,1942.94451614766,1761.61213724516,4487.70812549829,4320.09545068313,4725.80037792294
"FEK30_RS04440",1882.17739379373,2158.9917003715,2142.94693617602,2693.19577070293,2324.83083589775,2188.66157977045,3957.68336718094,3946.94779523241,3630.06278836953,2454.76048702168,2557.46990113574,2331.06837294437
"FEK30_RS04445",118.05772183294,97.1939328866351,78.2222908913029,31.9569056261804,57.0705148941827,45.3915386246351,20.777611834093,31.8963686984841,36.7002528592741,38.0583021243671,21.6171057963359,42.44242135613
"FEK30_RS04450",49.2469353931693,31.4450959339114,31.8046677250352,14.3255094186326,15.0602747637426,19.7354515759283,10.8404931308311,13.6698722993503,11.4178564451075,20.6149136506988,16.6285429202584,19.5888098566754
"FEK30_RS04455",700.250944357668,691.79211054605,711.736888549437,763.659848239415,741.124047584178,632.521223008502,544.734779824265,548.617541613926,536.639252920052,673.949100119001,630.221776677792,714.991559768652
"FEK30_RS04460",2232.30286597257,2102.53345994471,1877.33498139127,1230.89184773943,1258.72191183281,1176.23291392533,1098.50330392422,1222.99790838187,1351.38486639594,1224.20871833381,1257.11784477153,1221.03581439943
"FEK30_RS04465",174.05081275942,187.241253061018,186.530078279261,422.051546718176,401.87154237987,481.545018452651,162.607396962467,168.595091691987,190.025753693575,488.414877262711,478.902036103441,450.542626703534
"FEK30_RS04470",325.839312258915,368.050554681008,340.395903219296,154.274716816044,133.95718079329,162.817475501409,345.992405759027,382.756424381809,369.449212116692,164.919309205591,144.668323406248,112.635656675884
"FEK30_RS04475",241.512368092529,216.542365181253,225.211430917817,178.517886601422,133.95718079329,187.486789971319,201.452497347945,222.363256069432,237.328301823306,223.592524980657,186.239680706894,148.548474746455
"FEK30_RS04480",415.563180851949,293.725782473581,305.1528930375,834.185433069607,896.482671462786,1030.19057226346,440.8467206538,391.869672581376,365.37140624344,1091.00466089852,1062.56389260451,1149.21017825829
"FEK30_RS04485",55.3184753731491,57.8875629692459,45.5580375520775,55.098113148587,35.6690718088642,52.29894667621,83.1104473363721,70.1720111366649,61.9826492734407,82.4596546027954,58.1999002209043,50.6044254630781
"FEK30_RS04490",204.408512659319,180.094640348765,150.427482483275,808.840301021257,764.11078274989,927.56622406863,244.81446987127,282.510694186573,281.368605254435,1049.77483359713,872.998503313565,1008.82370761878
"FEK30_RS04495",140.994650646197,126.495045006871,114.324886687289,442.988829714639,535.036077132963,573.314868280717,124.665671004558,131.230774073763,128.043104420134,670.77757494197,695.0730940668,646.430725270288
"FEK30_RS04500",1731.7381254009,1810.9516612848,1618.59971152004,289.816075161567,356.690718088642,336.489449369578,970.224135209388,831.128235800499,937.079789673465,290.194553698299,339.222275573271,336.274569206261
"FEK30_RS04505",4485.5188140984,4078.57187488255,3732.3207368136,1910.802563993,1949.90925888457,1922.23298349542,2867.31043310484,2601.83236097634,2550.25979313222,2140.77949449565,2188.316248306,2073.14904316481
"FEK30_RS04510",1152.91798064283,993.379167003109,948.122932451726,96.9726791415131,99.0807550246227,86.8359869340845,626.038478305499,624.257501670331,689.964753754353,99.9030430764636,79.8170060172402,107.738454211715
"FEK30_RS04515",1710.82504324764,1563.67886144086,1212.87530162229,235.819924275952,183.8938813257,203.275151232062,858.205706190799,900.388922117207,906.904026211395,222.006762392141,204.531077919178,163.240082138962
"FEK30_RS04520",16507.1679744584,19531.6925425863,22292.4933184071,7299.3980299248,6494.94165337407,5658.15396681865,25429.0867616472,25247.3428120801,25355.7969198851,4779.4884417851,4624.39778612385,5099.62016602116
"FEK30_RS04525",260.401603585799,221.54499407983,214.896403547535,449.60060329247,493.818483042719,574.301640859514,239.394223305854,195.023511470731,187.579070169623,685.049438238608,596.964690837276,648.063126091678
"FEK30_RS04530",455.365498498483,546.001211216097,610.305786075001,1017.11116872292,1100.98534983361,1003.54771263595,1271.04781958995,1160.11649580486,1028.42264123432,1240.06634421896,1105.79810419718,1238.99222343472
"FEK30_RS04535",11329.4936026423,11040.0873178878,10930.4906700418,2942.23924213454,2883.64629423662,2732.37327068727,8423.96653708337,8243.8443213282,8742.81579225373,3166.76788926505,2953.22922263789,2890.98185468101
"FEK30_RS04540",4197.45797282602,3708.37733638786,3268.14450515092,1018.21313098589,994.770780447212,1091.37047214884,2463.50206398138,2616.41355809565,2583.69780129289,1046.60330842009,1110.78666707326,1082.28174458132
"FEK30_RS04545",1010.57409888997,1006.95773115639,875.058155245564,385.686792040109,357.483364128839,391.748713782177,587.19337792002,598.740406711544,747.869597154541,589.90368292769,628.558922385767,700.299952376145
"FEK30_RS04555",4753.34118877084,4300.11686896238,4393.34207412581,1808.32007353662,1795.34328104616,1664.68534042955,3822.17720304555,4016.20848154912,4023.97883572574,1592.10563886936,1599.66582892886,1754.83088299384
"FEK30_RS04560",1947.61510246685,1824.53022543808,1671.89401959983,839.695244384465,824.351881804861,888.095320916774,2049.75657615466,2087.84516252077,2002.20268376706,862.654848152321,951.152655038779,971.278488726822
"FEK30_RS04565",1915.90817146029,1653.72618161525,1597.11007116528,2218.25003536211,2228.12801899372,2355.42614558704,1802.23198300068,1776.17207409558,1663.74479628709,2624.43708399281,2625.6469271088,2561.23688876031
"FEK30_RS04570",4815.4058196773,4564.54153931572,4677.00532680856,1458.99803617458,1398.22761490748,1413.05833283647,4082.3490381855,3998.89330996995,3789.09721742639,1103.69076160665,1262.10640764761,1199.81460372137
"FEK30_RS04575",32048.2864765466,31859.599471222,32457.0932062056,6390.27916297312,6341.96096761605,5973.9211920335,40423.2955104418,37013.4575625409,36424.5931822422,4961.85113946436,5206.3967883329,5581.1784083311
"FEK30_RS04580",101.866948552994,82.9007074621299,109.167373002148,267.776829902133,250.476148702246,276.296322062996,79.4969496260951,98.4230805553223,91.3428515608599,109.417618607555,199.542515043101,184.461292817027
"FEK30_RS04585",890.492530397034,952.643474543269,1166.45767845602,774.679470869133,686.431470810586,654.230219742023,1140.96190201998,1099.05773286777,1106.71651400078,627.961985052057,630.221776677792,608.885506378327
"FEK30_RS04590",346.752394412179,325.885539678718,356.728029888909,72.7295093561348,51.5219926128038,46.3783112034315,379.41725957909,313.495738065101,384.129313260402,38.0583021243671,18.2913972122842,31.0156156064027
"FEK30_RS04595",13049.7632636365,13337.0086436058,13276.2998111667,2624.87411039868,2632.37749949418,2227.14571034351,10276.7874880279,9627.23539802245,9870.73689679542,1841.07036526626,2085.2192822004,2193.94670394764
"FEK30_RS04600",18045.9660516066,21420.5422824347,24933.1403251993,3647.49509043646,3314.84574010378,2775.79126415432,32424.8183287435,31192.8259374775,28456.5605059065,2005.98967447185,2211.59620839436,2363.71638937216
"FEK30_RS04605",26.9846221332435,27.1571283065598,16.3321266696127,17.6313962075478,12.6823366431517,24.6693144699104,8.13036984812336,21.8717956789605,18.7579070169623,19.0291510621835,19.9542515043101,8.16200410694808
"FEK30_RS04610",497.866278358342,490.972293331752,398.847724984226,50.6902640967,62.6190371755615,64.140217621767,373.997013013675,355.416679783108,413.489515547821,47.5728776554589,49.8856287607751,48.9720246416885
"FEK30_RS04615",7932.12967606692,12243.5768986311,16169.6649885308,37409.4149033646,32522.2670292822,30193.2673660127,16024.0555962236,16056.6320028169,16699.4306121444,34244.5430989878,34623.952068562,33676.4289452678
"FEK30_RS04620",692.830173271026,586.736903675937,539.819765711409,308.549433632087,254.439378903231,278.269867220589,367.67339202069,379.111125101982,415.936199071773,253.722014162447,322.593732653013,272.610937172066
"FEK30_RS04625",4934.8127726169,5014.06347891641,4668.40947066666,2344.97569560386,2561.03935587645,2377.13514232056,5562.07635054395,5068.7886485991,5390.04380326539,2281.91236487351,2374.5559290129,2510.63246329723
"FEK30_RS04630",852.714059410494,751.823657328972,639.531696957465,542.165433382096,657.896213363495,593.050319856646,615.197985174668,623.346176850374,592.912973970939,551.845380803323,460.610638891157,533.795068594405
"FEK30_RS04635",1619.07732799461,1645.86490763177,1671.89401959983,3438.12226047183,3318.80897030476,3729.01357527165,2579.13399071024,2573.58129155769,2559.23096605338,3471.23430625998,3184.36596922948,3189.71120499531
"FEK30_RS04640",1126.60797406291,1209.92153218436,1243.82038373314,2159.84603542461,2106.06052880338,1998.21447206274,1556.51413870184,1509.15390184827,1390.53180277916,2010.74696223739,2226.5618970226,2048.66303084397
"FEK30_RS04645",835.174055023885,884.035992505644,900.845723671269,2671.1565254435,2501.59090286167,2307.07428922602,1683.8899329891,1667.72442052074,1560.98408828112,1990.1320485867,2063.60217640406,2112.32666287816
"FEK30_RS04650",230.043903685901,221.54499407983,197.704691263733,715.173508668659,637.287416318373,651.269902005634,309.857428656257,328.988260004364,278.921921730483,675.534862707516,643.524611013999,623.577113770834
"FEK30_RS04655",14439.4713034986,13038.9948935048,12134.7701155222,22935.1405792308,21892.0909842004,18997.3456869886,10554.1234372917,12539.829522604,12518.8640308857,19542.9381408625,19368.926793517,18922.7903215484
"FEK30_RS04660",1735.78581872089,1496.50070194569,1487.08311254895,3601.21267539164,3462.27790358042,3201.09024561557,783.22562870255,1008.83657569205,1164.62135740096,2280.32660228499,2180.00197684587,2115.59146452094
"FEK30_RS04665",2201.27055051934,1495.78604067447,1119.18046967556,4437.60203298719,4609.23672374545,3045.18017816574,1691.11692840966,1823.56096473333,2015.25166256147,937.18568981254,1045.93534968425,1483.85234664316
"FEK30_RS04670",891.841761503696,752.538318600197,727.20942960486,388.992678829024,422.480339424991,485.492108767836,382.127382861798,421.943391639946,420.829566119676,539.1592800952,528.787664864216,484.823043952716
"FEK30_RS04675",60.0407842464667,42.1650150022902,29.2259108824648,180.721811127365,171.211544682548,161.830702922612,53.2990912265865,55.5908140173579,61.9826492734407,328.252855822666,206.193932211204,284.037742921793
"FEK30_RS04680",72.1838642064263,52.8849340706691,57.5922361507395,281.000377057794,230.659997697322,303.925954269296,68.6564564952639,85.6645330759286,79.9249951157524,426.570136310614,385.782195749994,403.203002883235
"FEK30_RS04685",203.059281552657,224.403639164731,216.615574775916,818.757961388002,690.394701011571,771.656156618797,364.059894310413,398.248946321072,371.895895640644,1052.94635877416,909.581297738133,871.702038622055
"FEK30_RS04690",74.8823264197506,47.167643900867,62.7497498358803,92.5648300896261,111.763091667774,119.399482034366,40.6518492406168,47.3888906377478,35.069130509973,233.107100511748,192.891097874997,194.255697745364
"FEK30_RS04695",291.433919039029,272.285944336823,289.680351982078,922.342414107346,1029.64720621588,1092.35724472763,315.277675221673,278.865394906746,236.512740648655,1660.29343017551,1456.66035981463,1405.49710721646
"FEK30_RS04700",137.621572879542,190.814559417144,140.112455112993,638.036150260637,665.822673765465,709.489484154623,207.77611834093,168.595091691987,178.607897248467,949.871790520662,1012.67826384374,981.07289365516
"FEK30_RS04705",91.0730996996967,83.6153687333552,93.6948319467254,93.6667923525978,93.5322327432438,85.8492143552881,102.984684742896,75.6399600564051,97.0517797834137,103.074568253494,134.691197654093,93.0468468192081
"FEK30_RS04710",1185.29952720272,1068.41860048176,1026.34522334303,407.726037299544,339.252505204308,332.542359054392,788.645875267966,699.897461726736,691.595876103654,383.754546420702,352.525109909478,385.246593847949
"FEK30_RS04715",913.429459210291,951.214152000819,1167.31726407021,143.255094186326,133.164534753093,140.121706189091,1571.87150397052,1376.1004781346,1499.81700018233,85.631179779826,94.7826946454727,75.0904377839224
"FEK30_RS04720",613.900153531289,648.912434272534,634.374183272325,98.0746414044848,78.4719579795012,56.2460369913957,626.038478305499,608.764979731067,617.379809210455,57.0874531865506,56.5370459288785,53.8692271058573
"FEK30_RS04730",3234.10696266923,2447.71485394651,2262.42933654845,1256.23697978778,1230.18665438572,1135.77523819467,1888.05255361976,1668.63574534069,1615.62668698271,1116.37686231477,1195.59223596658,1291.22904971919
"FEK30_RS04735",294.132381252354,261.566025268444,330.080875849014,306.345509106144,339.252505204308,355.238128366709,368.576766448259,429.2339901996,446.111962533843,513.787078678956,404.073592962279,435.851019311028
"FEK30_RS04740",5275.4936270491,6023.8798551577,7251.46424130804,3860.17380719,4052.00655748697,5254.56398209091,9776.31805515456,10229.6211040138,10191.2524384331,15237.5927130435,15512.767690309,15757.565128874
"FEK30_RS04745",30703.1030632044,31437.9493211991,33047.6285231542,64093.4311012253,66426.9087526678,56824.2857225704,33174.619103626,33531.2854254864,35540.524868921,50332.1045594755,52865.4636520854,55222.4873867893
"FEK30_RS04750",395.324714252017,450.951262143138,469.333745347817,228.10618843515,185.479173406094,196.367743180487,359.543022172566,397.337621501116,399.624975578762,222.006762392141,247.76528951185,243.227722387053
"FEK30_RS04755",1081.40873198973,1092.00242243219,1100.26958616338,681.012678516535,652.347691082116,707.51593899703,1230.39597034934,1270.38679901962,1344.86037699873,759.580279898826,705.050219818955,667.651935948353
"FEK30_RS04760",839.221748343872,866.884121996238,794.257107511691,1974.71637524536,1805.64767956872,1608.43930343816,975.644381774803,1003.36862677231,902.826220338142,1509.64598426656,1820.82544976829,1589.95840003349
"FEK30_RS04765",141.669266199528,121.492416108294,116.044057915669,142.153131923354,152.980685758017,111.505301403995,107.501556880742,90.2211571757121,107.654075053871,180.776935090744,136.354051946119,150.180875567845
"FEK30_RS04770",451.992420731828,414.50353731065,386.813526385564,374.667169410391,396.323020098491,338.46299452717,273.722451553486,307.116464325404,314.806613415106,377.41149606664,435.667824510769,388.511395490729
"FEK30_RS04775",59366.1686931356,53866.8786573326,48580.3405715701,1443.57056449298,1200.06610485823,1177.21968650412,18501.1082766185,19141.4665183703,22034.8318167082,1338.38362470691,1340.26055937283,1516.50036307095
"FEK30_RS04780",2798.97993077068,2976.5641946532,3409.97613149229,10534.7592340098,10211.6589358577,11031.1306583651,3922.45176450574,4348.84204083331,4330.62983739434,15293.0944036415,15743.9044369006,15894.6867978707
"FEK30_RS04785",58.0169375864735,47.167643900867,47.2772087804578,101.3805281934,98.2881089844257,94.7301675644559,36.1349771027705,37.3643176182242,34.2535693353225,57.0874531865506,74.8284431411627,71.8256361411431
"FEK30_RS04790",39.127702093203,37.8770473749387,47.2772087804578,265.572905376189,307.546663596429,291.097910744943,33.4248538200627,54.6794891974013,52.1959151776342,161.74778402856,179.58826353879,207.314904316481
"FEK30_RS04795",6451.34853650518,7832.68753262883,9342.83604063265,88541.5658675163,96714.7065946347,91787.611734485,11479.1788511226,11593.874359489,12231.7864974087,81717.5177113702,84993.4714283166,88002.7282811142
"FEK30_RS04800",55.9930909264802,57.1729016980206,48.9963800088381,70.5255848301913,70.5454975775313,108.544983667606,46.0720958060324,42.8322665379643,51.3803540029837,72.9450790717036,49.8856287607751,60.3988303914158
"FEK30_RS04805",758.942497497472,687.504142918698,703.141032407536,523.432074911576,557.230166258478,536.80428286525,806.713363819351,822.014987600932,935.448667324164,423.398611133584,530.450519156242,499.514651345223
"FEK30_RS04810",1372.16803547543,1214.20949981171,1006.57475421666,445.192754240583,531.072846931978,492.399516819411,753.414272592765,849.354732199633,873.466018050723,474.143013966073,482.227744687493,453.807428346313
"FEK30_RS04815",395.324714252017,414.50353731065,392.830625684895,299.733735528313,306.754017556232,366.09262673347,309.857428656257,316.229712524971,335.19564278137,301.294891817906,251.090998095901,284.037742921793
"FEK30_RS04820",215.876977065948,203.678462299199,206.300547405634,537.757584330209,521.561094449614,608.838681117388,149.960154976498,197.757485930601,195.734681916128,908.641963219264,754.93584857973,777.022790981457
"FEK30_RS04825",494491.85136058,518178.018604755,556167.364922077,285144.85712883,316297.475880204,309776.52888898,844726.456357038,850795.536739984,897742.011975371,308218.331279364,308609.128057075,329335.233314534
"FEK30_RS04830",116.708490726278,100.052577971536,116.044057915669,177.41592433845,129.201304552108,105.584665931216,130.085917569974,124.851500334066,113.363003276424,153.818971085984,138.016906238145,150.180875567845
"FEK30_RS04835",791.324044057365,668.922949866842,596.552416247958,19.8353207334913,12.6823366431517,31.5767225214853,189.708629789545,253.348299947959,317.253296939058,23.7864388277294,9.97712575215503,19.5888098566754
"FEK30_RS04840",190.916201592698,192.95854323082,193.406763192782,195.047320545998,199.746802129639,217.089967335211,231.263853457731,223.274580889388,225.094884203548,226.764050157687,182.913972122842,169.76968542452
"FEK30_RS04845",802.792508463993,804.708591399641,789.95917944074,1881.04958289276,1642.36259528815,1596.5980324926,881.6934413076,875.783151978377,850.630305160508,1630.16394099372,1581.37443171657,1643.82762713934
"FEK30_RS04850",1919.28124922694,2434.13628979323,3136.62790617983,2991.82754396827,2832.91694766401,2389.96318584492,3322.61114459975,3453.00974281589,3605.59595313002,2304.11304111272,2256.49327427906,2171.09309244819
"FEK30_RS04855",5415.13904658863,4863.98461195911,4271.28091691081,1632.00611146115,1800.09915728734,1847.23826750689,3254.85806253205,3748.27898448186,3762.18369866292,1320.94023623324,1245.47786472735,1346.73067764643
"FEK30_RS04860",868.90483269044,841.870977503354,783.942080141409,1189.01728174651,1191.34699841606,1117.02655919754,889.823811155723,996.989353032616,939.526473197416,997.444668176121,961.129780790934,989.234897762108
"FEK30_RS04865",4414.0095654453,4199.34962971962,4510.24571765567,2878.32543088218,2937.54622497001,2710.66427395375,5187.1759631027,4731.59846521512,4417.0793219073,2530.87709127041,2537.51564963143,2443.70402962026
"FEK30_RS04875",1055.09872540982,914.76642716833,730.64777206162,372.463244884448,313.887831918005,307.873044584482,899.760929858985,707.18806028639,706.275977247363,306.052179583452,281.022375352367,393.408597954898
"FEK30_RS04880",7459.22417318182,8602.37772173843,10466.3144383792,3308.09071344116,3620.01446557961,3020.51086369583,13485.5734547539,12867.9064577884,12156.7548693409,2713.23978894967,2557.46990113574,2948.11588342965
"FEK30_RS04885",875.65098822375,809.711220298217,828.640532079297,7800.79085957694,7183.75106230524,7236.00332031411,1263.8208241694,1345.11543425607,1586.26648469529,10048.9775234214,8633.53948419815,8243.62414801756
"FEK30_RS04890",709.020946550972,532.422647062817,422.91612218155,744.926489768896,694.357931212556,678.899534211934,355.929524462289,327.165610364451,312.359929891155,642.233848348695,567.033313580811,595.82629980721
"FEK30_RS04895",947.834852430177,1082.71182590627,1163.01933599926,4093.78980694001,4244.61954525484,4083.26493105957,1936.8347727085,1892.82165105004,1950.00676858943,4559.06744198147,4288.50121913464,4247.50693725578
"FEK30_RS04900",1023.39179440326,897.614556658924,870.760227174614,7756.71236905807,7774.272362252,7071.21229965511,1439.9788375454,2389.49367792643,2679.93401990166,5851.46395162144,6721.25704836844,6558.98650034348
"FEK30_RS04905",1690.5865766477,1702.32314805856,1562.72664659768,8978.78851869373,9764.60656918662,7405.7282038671,1677.56631199612,1774.34942445567,2089.46772945467,4297.41661487645,4759.08898377795,4934.74768306081
"FEK30_RS04910",1254.78492919582,1136.31142124816,1143.24886687289,4223.82135397068,4299.31212202843,3408.31248716282,1361.38526234688,1238.49043032114,1340.78257112548,1631.74970358224,1789.2312182198,1957.24858484615
"FEK30_RS04915",1164.38644504946,1101.29301895812,1144.10845248708,3205.60822298479,3245.88553460664,2402.79122936927,1291.82543142405,1274.94342311941,1300.00451239295,1160.7782147932,1336.93485078877,1465.89593760788
"FEK30_RS04920",192.940048252691,199.390494671847,198.564276877923,439.682942925724,475.587624118189,353.264583209117,225.843606892316,239.678427648609,279.737482905134,220.420999803626,246.102435219824,311.788556885417
"FEK30_RS04925",3611.89167253464,3897.76257326256,3947.21714036113,646.851848364411,623.812433635024,629.560905272113,2610.75209567517,2720.30458757071,2906.66002645451,562.94571892293,565.370459288785,548.486675986911
"FEK30_RS04930",6604.48626711134,7644.01695702536,8279.52863587945,808.840301021257,814.0474832823,715.410119627401,9555.89469482766,9043.98751325017,8985.85302229959,432.913186664676,545.416207784475,499.514651345223
"FEK30_RS04935",2303.13749907233,2202.58603791625,2087.07387125366,620.404754053089,603.203636589903,455.888931403944,1075.01556880742,1049.8461925901,1204.58385495884,412.298273013977,478.902036103441,476.661039845768
