"","U4","U5","U6","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U40","U41","U42","U43","U44","U45","U46","U47","U48"
"FEK30_RS00270",2.93758777522176,2.56401226084204,3.60602165127018,7.09124811622145,4.09238519973174,4.13946399686238,0,6.1744122813293,7.22875683137107,1.12714182865242,1.9017258827473,10.4431175395871,10.2489127632622,0,5.01121690795507,4.12840804966325,0,3.86367642183448,8.01323327065828,2.86339655621347,3.41030274001803,10.9573122851041,10.2781220395735,7.29333867090736
"FEK30_RS00275",120.441098784092,119.226570129155,106.978642321015,97.2514027367513,115.405262632435,93.1379399294036,135.005138978649,125.958010539118,128.671871598405,138.638444924248,119.80873061308,93.9880578562839,106.759507950648,104.361155602469,102.729946613079,122.820139477482,134.333840900293,156.478895084297,134.221657283526,135.534103660771,119.360595900631,140.010101420774,121.523678232604,107.576745395883
"FEK30_RS00290",52.8765799539918,73.0743494339981,63.7063825057732,60.7821267104696,86.7585662343128,70.3708879466605,23.6851121015174,39.5162386005075,52.0470491858717,54.1028077753162,72.2655835443973,88.7664990864904,42.7038031802594,56.0941211363272,36.3313225826742,45.4124885462958,55.1370242501202,56.9892272220586,60.0992495299371,61.0857931992207,49.1083594562596,188.709267132348,159.613189320435,163.49234187284
"FEK30_RS00375",92.5340149194856,105.124502694524,93.7565629330247,110.42086352402,85.9400891943665,110.730661916069,93.5561928009938,95.0859491324713,83.8535792439044,123.985601151766,108.398375316596,116.962916443376,120.424724968331,110.883727827624,126.533226925865,94.9533851422548,109.271557150238,110.114778022283,127.2100781717,144.124293329411,97.5346583645156,131.487747421249,143.289113139936,108.184523618459
"FEK30_RS00420",113.097129346038,87.1764168686293,85.3425124133943,60.7821267104696,67.1151172756005,62.0919599529357,120.794071717739,121.018480714054,105.539849738018,119.477033837156,89.3811164891229,127.406033982963,91.386138805755,112.188242272654,122.774814244899,52.6372026332065,80.1993080001748,65.6824991711862,63.104212006434,73.4938449428124,60.7033887723209,21.9146245702082,25.9976028059799,27.9577982384782
"FEK30_RS00595",2.93758777522176,2.56401226084204,4.80802886836024,5.06517722587247,4.09238519973174,4.13946399686238,3.55276681522761,3.70464736879758,5.78300546509686,4.50856731460968,6.65604058961554,6.26587052375226,5.97853244523631,10.4361155602469,5.01121690795507,7.22471408691069,10.0249135000219,5.79551463275173,2.00330831766457,6.68125863116477,7.50266602803966,9.13109357092007,2.41838165637022,5.47000400318052
"FEK30_RS00615",236.475815905352,215.377029910731,251.219508371823,163.098706673093,170.24322430884,173.85748786822,135.005138978649,119.783598257788,176.381666685454,266.005471561971,210.140710043576,170.22281589527,183.626353675115,270.034490121389,190.426242502293,162.040015949283,212.528166200463,256.934482051993,226.373839896096,249.115500390572,251.68034221333,185.665569275375,143.893708554028,195.096809446772
"FEK30_RS00620",180.661648176138,164.096784693891,182.705096997689,141.824962324429,148.962821270235,165.578559874495,98.2932152212973,139.541717558042,150.358142092518,206.266954643393,193.976040040224,201.552168514031,156.295919639749,190.459108974506,184.162221367349,139.333771676135,138.343806300302,196.0815784081,193.319252654631,193.756500303778,154.145683848815,144.880017991932,169.286715945916,159.237894314811
"FEK30_RS00625",13.2191449884979,1.28200613042102,10.8180649538105,2.02607089034899,1.63695407989269,1.0348659992156,2.36851121015174,3.70464736879758,5.78300546509686,6.76285097191452,4.75431470686824,13.5760528014632,8.54076063605187,7.82708667018519,7.5168253619326,2.06420402483163,3.00747405000656,6.76143373821035,4.00661663532914,11.4535862248539,3.41030274001803,8.5223539995254,11.4873128677586,6.68556044833174
"FEK30_RS00635",270.258075320402,241.017152519152,233.189400115472,146.890139550302,193.979058467284,182.136415861945,234.482609805022,255.620668447033,216.862704941132,213.029805615307,225.354517105555,215.128221315494,228.038308982585,270.034490121389,243.044020035821,196.099382359005,226.563045100494,226.990989782776,207.342410878283,176.576120966497,198.479619469049,126.617830850092,151.148853523139,148.905664531025
"FEK30_RS00640",60.2205493920462,61.5362942602089,70.9184258083135,56.7299849297716,52.3825305565662,64.1616919513669,80.5293811451592,90.1464193074078,79.5163251450818,81.1542116629742,61.8060911892871,77.2790697929446,75.1586935972565,67.834751141605,72.6626451653485,46.4445905587116,63.1569550501377,53.1255508002242,62.1025578476017,59.1768621617451,53.8827832922848,52.9603427113364,67.7146863783663,55.3078182543808
"FEK30_RS00645",309.915510285896,262.811256736309,260.835566108543,197.541911809026,218.533369665675,213.182395838413,354.092425917685,330.948498279251,412.039139388151,300.946868250196,319.489948301546,247.501885688214,292.094013752974,322.215067922624,305.684231385259,191.970974309341,202.503252700441,220.229556044566,214.353989990109,221.436000347175,199.161680017053,160.098507276799,208.585417861932,175.647906324352
"FEK30_RS00650",29.3758777522176,38.4601839126306,39.666238163972,42.5474886973287,36.8314667975856,36.2203099725458,21.3166008913657,50.6301807069003,65.0588114823396,58.6113750899258,36.1327917721986,32.37366437272,23.0600537173401,37.8309189058951,31.3201056747192,33.027264397306,28.0697578000612,19.3183821091724,15.0248123824843,26.7250345246591,20.4618164401082,40.785551283443,32.0435569469055,36.4666933545368
"FEK30_RS00680",32.3134655274394,32.0501532605255,25.2421515588913,24.3128506841878,35.1945127176929,32.0808459756834,16.5795784710622,17.2883543877221,36.1437841568554,25.9242620590057,43.7396953031878,30.2850408648026,45.2660313710749,33.9173755708025,33.8257141286967,33.027264397306,37.0921799500809,37.6708451128862,44.0727829886205,46.7688104181534,28.6465430161514,31.0457181411283,27.206793634165,37.0744715771124
"FEK30_RS00785",20.5631144265523,2.56401226084204,13.2220793879907,17.2216025679664,18.824971918766,2.06973199843119,16.5795784710622,9.87905965012689,17.3490163952906,7.88999280056694,25.6732994170885,8.35449403166968,13.665217017683,26.0902889006173,2.50560845397753,14.4494281738214,11.027404850024,9.65919105458621,17.0281207001488,12.4080517435917,17.0515137000901,7.91361442813073,16.9286715945916,8.50889511605858
"FEK30_RS00820",926.808943082466,969.196634598291,800.53680658198,673.668571041038,656.418586036971,697.499683471311,1085.96238985457,1147.20580187098,1411.05333348363,918.620590351722,895.712890773977,1133.0782530452,885.676877958579,807.494441474106,909.535868793845,700.797266430337,802.995571351751,815.235725007076,802.32498122466,806.523363333461,788.461993492168,427.943918690454,459.492514710343,457.049223376861
"FEK30_RS00825",80.7836638185985,52.5622513472618,90.1505412817545,51.6648077038992,68.7520713554932,79.6846819396008,97.1089596162214,109.904538607662,59.2758060172428,76.6456443483645,87.4793906063756,60.5700817296052,87.9698345513343,78.2708667018519,72.6626451653485,62.9582227573646,76.1893426001661,59.8869845384345,67.1108286417631,49.6322069743668,66.1598731563497,48.6991657115737,60.4595414092556,63.8167133704394
"FEK30_RS00830",61.689343279657,30.7681471301045,46.8782814665123,42.5474886973287,35.1945127176929,25.8716499803899,56.8442690436418,55.5697105319637,54.9385519184201,61.9928005758831,42.7888323618142,57.4371464677291,53.8067920071268,46.9625200211112,67.6514282573934,21.6741422607321,48.1195848001049,36.7049260074276,47.0777454651174,30.5428965996104,31.3747852081658,42.0030304262323,38.089511087831,34.6433586868099
"FEK30_RS00865",14.6879388761088,5.12802452168408,12.0200721709006,10.1303544517449,9.00324743940982,7.24406199450917,18.9480896812139,20.9930017565196,8.67450819764529,12.3985601151766,8.55776647236283,6.26587052375226,11.1029888268674,18.2632022304321,13.7808464968764,6.19261207449488,10.0249135000219,4.82959552729311,3.00496247649686,12.4080517435917,10.9129687680577,4.2611769997627,3.62757248455534,1.82333466772684
"FEK30_RS00945",24.969496089385,51.2802452168408,44.4742670323322,27.3519570197113,43.3792831171564,38.290041970977,14.2110672609104,40.7511210567734,34.6980327905811,40.5771058314871,56.1009135410452,38.6395348964723,52.9527159435216,39.135433350926,43.8481479446068,25.8025503103953,38.094671300083,58.9210654329759,59.0975953711048,50.5866724931047,45.0159961682379,26.7845411413656,30.8343661187204,29.781132906205
"FEK30_RS00955",27.9070838646068,30.7681471301045,30.0501804272515,25.3258861293623,10.6402015193025,18.6275879858807,13.0268116558346,25.9325315815831,8.67450819764529,20.2885529157436,28.5258882412094,22.9748585870916,6.8326085088415,0,0,22.7062442731479,19.0473356500415,18.3524630037138,0,23.8616379684456,10.9129687680577,21.3058849988135,12.0919082818511,6.68556044833174
"FEK30_RS01000",0,0,0,31.4040988004093,49.9270994367272,72.4406199450917,0,67.9185350946223,0,0,58.0026394237925,77.2790697929446,107.613584014254,0,45.1009521715956,36.1235704345535,35.0871972500765,18.3524630037138,0,0,0,0,83.4341671447728,19.4489031224196
"FEK30_RS01005",27.9070838646068,39.7421900430516,33.6562020785217,45.5865950328522,36.8314667975856,45.5341039654862,17.7638340761381,23.4627666690514,20.240519127839,50.7213822893589,65.6095429547817,26.1077938489678,26.4763579717608,35.2218900158334,26.3088887667641,39.2198764718009,41.1021453500896,28.0116540583,24.0396998119748,41.0420173057264,42.9698145242271,23.7408432843922,32.648152360998,28.5655764610538
"FEK30_RS01010",165.97370930003,158.968760172206,157.462945438798,128.655501537161,151.418252390074,161.439095877633,93.5561928009938,80.2673596572809,85.2993306101787,145.401295896162,155.941522385278,153.51382783193,143.484778685671,164.368820073889,177.898200232405,127.980649539561,165.411072750361,166.138086138883,152.251432142507,155.577879554265,197.797558921046,88.8759774236221,90.6893121138834,97.2445156120981
"FEK30_RS01015",91.0652210318747,110.252527216208,81.7364907621241,73.951587497738,78.5737958348493,76.580083941954,105.398748851752,98.7905965012689,106.985601104292,126.239884809071,98.8897459028594,93.9880578562839,96.5105951873862,117.406300052778,91.45470857018,81.5360589808492,118.293979300258,98.5237487567794,84.138949341912,79.2206380552394,79.1190235684182,24.3495828557869,30.2297707046278,15.1944555643903
"FEK30_RS01170",317.259479723951,266.657275127572,241.603450635102,261.363144855019,285.648486941275,299.076273773307,370.672004388747,412.450740392798,255.897991830536,263.751187904666,261.487308877753,198.419233252155,277.574720671686,213.940368985062,265.594496121618,305.502195675081,304.757370400664,267.559592212038,270.446622884717,294.929845289987,289.875732901532,393.245763120958,379.685920050125,313.613562849016
"FEK30_RS01175",2095.96887762073,2225.56264241089,1897.9693957852,1432.43211947673,1388.137059749,1564.71739081398,2417.06568995985,2238.84189321001,2794.63739100806,1431.47012238857,1377.80040205042,1545.58139585889,1628.72305329509,2131.57660318043,1860.41427707832,1466.61695964287,1467.6473364032,1235.41053588158,1144.8907035453,1218.8524674282,1105.62014831384,702.485465389451,614.268940718037,669.16382305575
"FEK30_RS01180",146.879388761088,146.148698867996,158.664952655888,130.68157242751,130.137849351469,112.8003939145,176.454085156305,164.239366683359,209.633948109761,147.655579553467,165.450151799015,148.292269062137,149.463311130908,146.105617843457,184.162221367349,139.333771676135,109.271557150238,105.28518249499,133.220003124694,109.76353465485,126.863261928671,127.835309992881,117.896105748048,140.396769414967
"FEK30_RS01185",389.230380216884,279.477336431782,331.753991916857,344.432051359328,392.0505021343,414.981265685454,210.797497703505,256.855550903299,294.93327871994,366.321094312036,325.195125949788,338.357008282622,255.368743017951,289.602206796852,269.352908802585,340.593664097218,318.792249300695,392.1631568162,345.570684797138,368.4236902328,368.312695921947,839.451868953252,701.330680347365,698.944955961955
"FEK30_RS01190",21567.7694456782,20083.9080391757,18950.8457846419,16766.749653083,17596.4378818065,16233.942929695,25632.0283162621,30394.1618960716,28358.4130494687,20518.4898487886,19131.3623804378,19007.5182338025,15005.2623614795,14232.2525952867,16620.95367946,10901.0614551358,13350.1773079791,10911.988134366,11695.3139585258,11794.3304150433,11284.0097061716,14249.3758872065,12503.0331634341,11465.1283906664
"FEK30_RS01195",1687.6441768649,1517.89525841849,1830.65699162816,1696.83437066728,1798.19405676212,1646.47180475201,618.181425849604,1128.682565027,829.861284241399,2633.00331173205,2763.20770763182,2539.76618562758,2634.824656222,1761.09450079167,2227.48591558603,1654.45952590255,1854.60899750404,2154.96552427818,2588.27434642263,2421.47902103786,2874.20314928719,881.454899379485,922.008006491148,977.307381901586
"FEK30_RS01200",320.197067499172,370.499771691675,415.894497113161,423.448816082938,423.971106692208,441.887781665059,254.614955091312,340.827557929378,258.789494563084,472.272426205364,444.052993621494,433.389377892865,427.038031802594,360.045986828519,330.740315925034,378.781438556603,363.904360050793,441.42503119459,467.772492174677,447.644328288039,529.278985250798,609.957050537461,595.526482881168,634.52046436894
"FEK30_RS01205",54.3453738416026,78.2023739556822,72.1204330254036,86.1080128398319,79.3922728747957,74.5103519435228,56.8442690436418,101.260361413801,67.9503142148881,87.9170626348888,78.9216241340128,110.697045919623,82.8453781697032,57.3986355813581,78.9266663002923,60.894018732533,65.1619377501421,86.9327194912759,76.1257160712537,61.0857931992207,103.673203296548,115.051778993593,126.965036959437,114.870084066791
"FEK30_RS01210",389.230380216884,379.473814604622,432.722598152422,449.787737657475,417.423290372637,442.922647664275,326.85454700094,272.909022834755,239.99472680152,376.465370769908,425.035734794021,395.794154750351,450.952161583539,371.786616833797,447.25110903499,394.262968742841,378.941730300826,411.481538925373,481.795650398329,421.873759282118,488.355352370581,298.282389983389,326.48152360998,266.814639710694
"FEK30_RS01215",330.478624712448,397.421900430516,366.612201212468,343.419015914153,317.569091499183,325.982789752912,313.827735345106,240.802078971843,289.150273254843,349.41396688225,367.033095370228,357.154619853879,473.158139237274,500.933546891852,444.745500581012,438.643355276721,430.068789150938,396.026833238035,384.635196991598,479.141690406388,424.241660858242,252.626922128789,258.766837231614,288.694655723416
"FEK30_RS01220",967.935171935571,1096.11524150997,1147.91689232101,926.927432334661,1021.45934585304,1036.93573121403,955.694273296228,845.894482542115,834.198538340222,1104.59899207937,1139.13380376563,1053.71055974434,1123.11002364082,1206.67586165355,1148.8214761487,1266.3891692342,1217.02449890265,1278.87689562721,1304.15371479964,1346.75084693907,1308.87419161892,1112.16719693806,1111.24637110212,1244.12202161228
"FEK30_RS01230",4698.67164646721,5194.68884046597,4324.82196709004,1893.36324703113,1790.82776340261,1931.0599545363,16604.4478387688,14628.4175769254,14740.8809305319,4164.78905687069,3761.61379607415,4014.33438221728,3942.41510960154,4345.33761639781,4517.61204252149,2277.8491414017,2280.66782125497,2281.50092709326,1999.30170102924,2186.68050342835,2010.03243496662,1047.64080237023,1123.33827938397,1044.1629863849
"FEK30_RS01235",1445.29318540911,1602.50766302627,1458.03475433024,920.849219663614,790.648820588171,762.696241421894,4534.51471183551,3793.55890564872,3983.04501408546,1458.52152627623,1339.76588439547,1387.89032101113,1445.09669961998,1459.75166398954,1513.38750620243,937.148627273558,903.244706351969,845.179217276293,840.387839260287,861.882363420255,894.86343898073,543.604437255442,560.4599488638,498.378142512003
"FEK30_RS01240",2094.50008373312,2067.8758883691,2144.38087528867,1672.52151998309,1689.33661044926,1593.69363879202,3684.21918739103,3242.80133015415,2989.81382545508,2248.64794816158,2115.67004455637,2325.68227606605,2247.92819940885,2155.05786319099,2194.91300568432,1711.22513658542,1740.32498360379,1817.85975647312,1912.15778921083,1844.98184772021,1725.61318644912,1368.44655649522,1372.4315899901,1410.653254598
"FEK30_RS01245",1363.0407277029,1353.7984737246,1299.36980167435,1358.480531979,1471.62171782353,1623.70475276927,781.608699350075,826.136363241861,864.55931703198,1392.02015838574,1394.91593499514,1399.37775030467,1408.37142888495,1468.88326510475,1282.8715284365,1404.69083889792,1374.415640853,1516.49299557004,1651.72770791444,1626.40924392925,1562.60071547626,1661.85902990745,1601.57325193118,1571.71448358053
"FEK30_RS01250",950.309645284241,885.866236120925,913.525484988446,994.800807161352,1060.74624377047,1072.12117518736,787.529977375454,840.954952717051,800.946256915915,888.187760978107,885.253398418866,976.431489951394,952.294810919784,939.250400422223,865.687720849238,851.484160243046,934.321938202037,1035.46528105164,1185.95852405743,1082.36389824869,996.490460633267,1411.05832649285,1483.07255076904,1522.48444755191
"FEK30_RS01255",306.977922510674,344.859649083254,317.329905311776,339.366874133455,378.136392455212,399.45827569722,166.980040315698,172.883543877221,186.501926249374,266.005471561971,304.276141239567,319.559396711365,392.874989258386,316.9970101425,364.566030053731,406.64819289183,383.954187050837,392.1631568162,389.643467785759,377.968345420178,385.364209622037,375.592315550512,351.874531001868,370.744715771124
"FEK30_RS01260",2137.09510647383,2270.43285697563,2145.58288250576,2304.65563777197,2285.1878955302,2151.48641236922,4633.99218266188,2794.53899852964,3448.117008564,2147.20518358286,2064.32344572219,2089.66781967138,2017.32766223545,2254.20096101334,2038.31247731072,2236.56506090507,2182.42366895476,1808.20056541854,1874.09493117521,2186.68050342835,1803.36808892153,1725.77668490389,1827.6919368018,1832.45134106547
"FEK30_RS01265",906.245828655914,861.508119642925,938.767636547337,846.897632165876,890.503019461626,912.751811308155,2066.52603085739,1280.5731071477,1562.85722694243,943.417710582075,938.501723135791,894.975173142615,991.582309845622,924.900741526884,943.361582922541,873.158302503778,940.33688630205,980.4078920405,979.617767337975,910.560104875884,922.145860900874,890.585992950405,992.745669939977,1079.41412329429
"FEK30_RS01270",305.509128623063,344.859649083254,306.511840357965,302.897598107173,336.394063417949,336.331449745068,759.107842853633,502.597159700205,481.435204969313,393.372498199695,344.212384777261,357.154619853879,433.01656424783,331.34666903784,349.532379329866,280.731747377101,348.866989800761,381.538046656155,429.70963413905,387.513000607556,396.277178390095,401.768117120483,432.89031649027,483.183686947612
"FEK30_RS01275",44629.3022750566,50986.6658129744,55880.1135152998,49691.4146566992,53709.2818383192,52857.850641935,27519.7317507531,66942.9779541723,58508.1120417512,43174.0406047023,44126.6965203269,47673.8758799691,13176.6855093008,18916.7639673926,22345.0161925716,28094.8488799709,22701.4166207995,15255.7263516135,10277.9733237781,13260.3894518246,14550.3976705609,89647.2504605791,77305.9880275306,74301.4954880913
"FEK30_RS01285",8690.85343299359,9713.76045020007,11318.09995612,9421.22964012279,9542.62380873446,9137.86677307371,6410.37559027569,14401.1992049725,13650.7844003611,7466.18747299363,7918.78657575974,8395.22219007407,2284.65347014388,3012.12385357627,3646.9131047643,4691.93574844229,3719.24290850811,2422.52511649022,2136.52832078926,2452.97638315621,2638.89226022595,16330.0477422335,14705.5742569732,12570.0691993088
"FEK30_RS01290",19439.48710253,19477.5191394866,24826.2570617781,20469.3942051958,20449.6488430595,18382.3247440666,12132.6986740023,28757.9426415194,26529.5375711318,13487.3791216549,13920.6334617102,15463.1241408666,2432.40862914757,3224.7597081163,4553.94336510417,5795.25279971479,4084.1497599089,2425.4228738066,1950.22064724646,2568.46671092348,3047.44652848011,37368.6960692047,33847.6696625577,29789.0340230985
"FEK30_RS01295",3761.58114617147,4007.55116369611,3586.78953579674,3096.84935589843,3191.24197875081,3168.75968959815,4896.89692698872,5146.99007771611,5048.56377102956,3134.58142548238,3227.22882302216,3265.56285462889,4139.70668029434,4148.35593519815,4383.56199023369,3511.2110462386,3728.26533065813,3538.16168329493,3566.89045960177,3593.56267804791,3735.64562141575,2994.99869126178,2962.51752905353,2984.79885106884
"FEK30_RS01300",160.098533749586,165.378790824312,176.695060912239,174.242096570013,153.873683509913,155.229899882339,60.3970358588694,79.0324772010151,67.9503142148881,128.494168466376,145.482030030168,127.406033982963,82.8453781697032,82.1844100369445,97.7187297051238,141.397975700966,134.333840900293,116.876211760493,87.1439118184088,125.989448473393,147.325078368779,218.537506130687,204.957845377377,144.651216972996
"FEK30_RS01305",2332.44469352608,2264.02282632352,2197.26919284063,1586.41350714326,1591.93784269565,1589.55417479515,2450.22484690198,2630.29963184628,2622.59297842142,2120.1537796952,2191.73907986626,2153.37083666286,2019.03581436266,2239.851302118,2248.78358744484,1704.00042249851,1570.90394545342,1371.60512975124,1616.66981235531,1626.40924392925,1629.44264918061,1690.469789763,1767.23239539254,1763.77240191443
"FEK30_RS01310",481.764395136369,429.472053691042,495.226973441105,381.914362830784,419.878721492476,447.062111661137,718.843152281053,660.662114102235,683.840396247703,513.976673865503,486.841825983308,452.186989464122,433.870640311435,536.155436907686,456.020738623911,455.156987475374,395.984083250863,444.322788510966,468.774146333509,408.511242019789,440.611114010329,352.460211837515,406.89271368429,429.699203360958
"FEK30_RS01315",312.853098061118,382.037826865464,369.016215646648,317.080094339616,303.654981820095,345.645243738009,260.536233116692,374.169384248556,313.728046481505,596.25802735713,556.254820703584,832.316467905092,279.282872798896,332.651183482871,328.234707471057,303.437991650249,342.852041700747,300.400841797631,297.491285173189,335.971862595714,332.845547425759,370.11365940796,370.616988838737,317.26023218447
"FEK30_RS01320",4221.31363299367,3330.65192683381,3252.6315294457,2722.02624118386,2993.98901212374,3043.54090369307,7928.59127598295,6454.73059890165,7196.95030131304,4164.78905687069,4000.28039435894,3716.70553233905,6329.55770737804,8288.88478372612,6320.39732515833,5082.07030913546,6530.22865391424,8157.18684559805,12946.3800029073,10537.2993268656,10917.0611313457,4515.02140103428,6767.84106535207,7046.58071254166
"FEK30_RS01325",279.070838646068,341.013630691991,348.582092956117,283.649924648858,292.196303260846,280.448685787426,364.750726363368,356.881029860834,345.534576539537,392.245356371042,369.885684194349,408.325895797856,348.463033950916,306.560894582253,295.661797569349,246.672380967379,264.657716400577,328.412495855931,342.565722320641,291.111983215036,305.563125505615,427.335179119059,431.681125662085,464.950340270344
"FEK30_RS01330",257.038930331904,280.759342562203,211.553270207851,203.620124480073,162.058453909377,154.195033883124,415.673717381631,355.646147404568,307.945041016408,215.284089272612,212.042435926324,243.32463867238,245.973906318294,266.120946786297,259.330474986675,271.442829265359,294.732456900643,192.217901986266,211.349027513612,234.798517609505,216.895254265146,79.1361442813073,104.595006638012,98.4600720572493
"FEK30_RS01335",920.933767532023,860.226113512504,851.021109699763,726.346414190112,737.447812991659,738.894323439935,1969.41707124117,1369.48464399884,1746.46765045925,786.744996399389,804.430048402106,870.956002801565,867.74128062287,1086.66053271071,1047.34433376261,973.272197708112,989.458962452157,983.305649356876,857.415959960436,859.018966864041,793.918477876197,603.869654823514,688.029581237329,681.927165729838
"FEK30_RS01340",1465.85629983566,1323.03032659449,1321.00593158198,1392.92373711493,1429.87938878627,1372.23231495988,3267.36121440433,2061.01881950772,2242.36036909131,1440.48725701779,1415.83491970536,1347.16216260674,1615.91191234101,1558.89476181188,1542.20200342317,1400.56243084826,1580.92885895345,1573.48222279209,1634.69958721429,1383.02053665111,1412.54739491547,1359.9242024957,1387.54647534242,1481.15552841677
"FEK30_RS01345",480.295601248758,506.392421516303,537.297226039257,519.687183374515,515.640535166199,461.550235650155,455.93840795421,459.3762737309,420.713647585796,561.316630668905,601.896241889519,559.751100121869,637.14074344947,606.599216939352,712.845605156608,593.458657139093,659.639308301438,662.620506344614,727.200919312239,657.626742410361,755.723087187995,464.468292974134,561.669139691985,552.470404321232
"FEK30_RS01350",533.17218120275,587.158807732827,604.6096301963,619.97769244679,568.023065722765,610.570939537201,481.992031265879,391.457738636278,445.291420812458,659.377969761666,681.768728964906,669.403834287533,935.21328964768,803.580898139013,889.491001162024,773.044407299444,842.092734001836,1029.66976641889,1028.69882112076,936.330673881805,1068.10681817365,784.665307527732,849.456556800041,939.017353879322
"FEK30_RS01355",130.722655997368,147.430704998417,111.786671189376,127.642466091986,114.586785592489,122.11418790744,99.4774708263731,117.313833345257,92.5280874415497,120.604175665809,115.054415906211,116.962916443376,124.695105286357,130.451444503087,160.358941054562,135.205363626472,111.276539850243,177.729115404386,134.221657283526,132.670707104557,126.863261928671,172.273298704692,151.753448937232,170.785680543747
"FEK30_RS01360",351.041739139001,367.935759430833,408.68245381062,376.849185604911,387.139639894622,386.005017707417,311.459224134954,361.820559685897,313.728046481505,423.80532757331,409.821927732042,479.339095067048,424.475803611778,418.749136854908,412.172590679304,365.364112395198,421.046367000918,452.050141354635,401.663317691746,382.740673013867,381.271846334015,367.678701122382,383.313492534681,352.511369093856
