"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
108.156039722628,-0.684366848628467,0.173445793849476,-3.94571026163015,7.95637773883558e-05,0.000185320580501096,"FEK30_RS00025"
202.397755904604,-0.14441059437558,0.155534301743953,-0.928480680829588,0.353158284555581,0.416617566778273,"FEK30_RS00145"
183.840839527404,-0.557707424687653,0.151754346484435,-3.67506722283474,0.000237786797397298,0.000515569991591838,"FEK30_RS00170"
731.051417963098,-0.789308643212163,0.113678136205241,-6.94336368945303,3.82872038241135e-12,1.9300852927763e-11,"FEK30_RS00175"
119.209756515374,0.00463410051320241,0.152341370089063,0.0304191862689248,0.975732743505719,0.980595776047221,"FEK30_RS00190"
78.3844548144325,0.636223657988286,0.188356050407876,3.37777128268815,0.000730758332676909,0.0014693239124978,"FEK30_RS00205"
116.288553701863,0.84107519226302,0.171618847678223,4.90083230158961,9.54314919297231e-07,2.85687276476785e-06,"FEK30_RS00210"
209.426455559041,0.130781680938314,0.150450815452237,0.869265351239207,0.384702009864677,0.447287386263585,"FEK30_RS00250"
18.8463324281838,0.7884814761466,0.404656227968037,1.94852178627257,0.0513525605799265,0.0750353408473771,"FEK30_RS00255"
10.6921700601564,-0.336776888277554,0.508755255201222,-0.661962475737676,0.507995270530809,0.570433830035192,"FEK30_RS00260"
4.91587272675109,-0.941266353201433,0.825152829771358,-1.14071759708108,0.253987461278272,0.313925833269948,"FEK30_RS00265"
9.95354488885751,-0.197083433651886,0.676901792666662,-0.291155136220683,0.770932672928443,0.803124573390775,"FEK30_RS00270"
131.478149404461,-0.631185673468027,0.169304507162281,-3.72810909790502,0.000192921864140771,0.000423497995699375,"FEK30_RS00275"
78.017641588268,-0.347656851809166,0.220860149610501,-1.57410403109061,0.115463400795428,0.155528194609258,"FEK30_RS00290"
110.242342098977,-0.489733640827491,0.184529870591925,-2.65395320148737,0.00795548594220006,0.0133601051843134,"FEK30_RS00375"
123.463927629726,-0.0797119879518683,0.224083166749439,-0.355725015440357,0.722046509231257,0.763708241123956,"FEK30_RS00420"
55.7456941988354,0.0996136585353907,0.801841363423306,0.12423112984607,0.90113227509781,0.916059205113834,"FEK30_RS00425"
9.58137495950645,0.630736751672257,1.70288721954659,0.370392557083255,0.711090018683894,0.753531202231469,"FEK30_RS00430"
7.08578358091583,-2.16373757079259,1.62022163077548,-1.33545777299429,0.18172656698533,0.232842025548272,"FEK30_RS00435"
9.9376292226396,-0.399776393480023,0.611715691038172,-0.653533004526242,0.513412719126385,0.575601312984029,"FEK30_RS00595"
475.674611442187,0.255814252802229,0.149718950225489,1.70862975205845,0.0875195539299694,0.121171015568565,"FEK30_RS00615"
370.218791336527,0.44555934326741,0.149575256005579,2.97883055771465,0.00289350738176772,0.00525297192201305,"FEK30_RS00620"
16.3393423885603,0.800471923856465,0.430405388103041,1.85980925421135,0.0629125176134828,0.0900162378220284,"FEK30_RS00625"
305.630915869618,0.156876358133187,0.107938809566874,1.45338232617799,0.146117630825395,0.19114461159411,"FEK30_RS00635"
104.385982941443,-0.574935788496446,0.169487281346349,-3.39220609316141,0.000693322692589778,0.00140103791065207,"FEK30_RS00640"
388.099089357451,-0.292510716112891,0.135417720645289,-2.16006232211727,0.0307678453061159,0.0466976490855728,"FEK30_RS00645"
79.1125263956892,1.62063674131672,0.206191183113173,7.8598741073579,3.84519725309269e-15,2.44481798321636e-14,"FEK30_RS00650"
1.61228882293696,-1.29283514907461,1.9957347151126,-0.647799098389521,0.517114898624947,0.578832418246719,"FEK30_RS00670"
1.69434562155025,1.54253440754801,1.65026237270263,0.934720704454898,0.349932253919683,0.414370282221169,"FEK30_RS00675"
35.7577966089059,-0.878640501935016,0.263667116694455,-3.33238559646864,0.000861048637752104,0.00171058430990443,"FEK30_RS00680"
13.6874336380716,-0.583504033015409,0.456944458233259,-1.27696927384016,0.201613095233559,0.255569720630595,"FEK30_RS00785"
11.060139809431,2.35783292003845,1.35319982082985,1.74241297090367,0.0814362078605301,0.113978391071034,"FEK30_RS00795"
873.069063385963,-0.669534635726942,0.0873495054066726,-7.66500774800949,1.78820406701119e-14,1.07865386349842e-13,"FEK30_RS00820"
112.739802612273,-0.32483152401346,0.214384470159373,-1.51518215742018,0.129726280300937,0.171896973680855,"FEK30_RS00825"
69.713579978669,0.0225451550073942,0.211983460606043,0.106353368054939,0.915301990065209,0.929125321091004,"FEK30_RS00830"
8.70237562835888,0.0219747661584265,0.861836951098647,0.0254975910819485,0.979658069902104,0.983840174789626,"FEK30_RS00860"
40.508575837752,-0.0946218927696412,0.648894167774594,-0.145820223803444,0.88406331026821,0.901629597141314,"FEK30_RS00865"
52.3027870798273,-0.946264542266209,0.292249539865425,-3.23786495165037,0.00120427801378953,0.00233173994027973,"FEK30_RS00945"
35.0977710128231,4.07555828229032,1.26914774153054,3.2112559861434,0.00132156153355081,0.00254312761364276,"FEK30_RS00955"
77.3188181612376,-0.109271486474708,1.79576816169398,-0.0608494397025227,0.951479116050547,0.960404400255903,"FEK30_RS01000"
52.7024016259857,0.0984084989177512,0.229466999636914,0.428856868628008,0.668027390268727,0.717049932596432,"FEK30_RS01005"
208.903136990961,0.116156035960514,0.129605411435208,0.896228287648176,0.370130850579185,0.433200410939071,"FEK30_RS01010"
81.6654820475361,0.328764107600391,0.220263545632656,1.49259427680642,0.135543422381808,0.17863635918947,"FEK30_RS01015"
6.31232108418201,-3.46810358998282,1.42335716302771,-2.43656594428176,0.0148274656181007,0.0238235261467833,"FEK30_RS01030"
