"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FEK30_RS01520",1544.9161435303,1.5914643568457,0.0721712649504565,22.0512188325671,9.29855258791223e-108,4.53425935427985e-107
"FEK30_RS01525",51585.1165363245,-0.550213503879595,0.0901297149869274,-6.10468483073977,1.03003731071798e-09,1.49304734992213e-09
"FEK30_RS01530",2118.73667365339,-0.720296183712438,0.0616042283666331,-11.6923172777305,1.39526912815218e-31,3.01572068702544e-31
"FEK30_RS01535",771.088302147752,4.5756837264653,0.14338562964452,31.9117315857194,1.83569784968007e-223,2.08020983046741e-222
"FEK30_RS01540",161.812831984555,-2.05861335817254,0.193672503201417,-10.6293527689453,2.17617453604631e-26,4.31993796198128e-26
"FEK30_RS01545",207.377482452649,0.182947470168626,0.139618311833409,1.31034008194367,0.190080813697721,0.203144787147736
"FEK30_RS01550",390.661334400339,1.70915146192523,0.111996013305567,15.2608241264984,1.39475568801696e-52,3.90392117075946e-52
"FEK30_RS01555",1552.81898028462,1.16089552270048,0.079948247651384,14.5205874650636,8.97378612528435e-48,2.39443540177988e-47
"FEK30_RS01560",373.936376144251,-0.152079486227809,0.158735376408194,-0.958069270184178,0.338027829887128,0.354625148371091
"FEK30_RS01565",755.555750951043,-3.0270302659916,0.15957424108843,-18.9694166511131,3.0527537074848e-80,1.14233390738636e-79
"FEK30_RS01570",672.936780113738,0.816274013075961,0.105448583681885,7.74096706256842,9.86634584276211e-15,1.60744482036619e-14
"FEK30_RS01575",285.752377536407,1.34194350370014,0.119101579172838,11.2672183947513,1.9049313877548e-29,3.98796032485092e-29
"FEK30_RS01580",1055.74434284171,0.375647379100797,0.0852511272573843,4.40636260405881,1.05120934560731e-05,1.36219211034947e-05
"FEK30_RS01585",9973.95071900153,-1.2047543611261,0.0822172458441498,-14.6533047751299,1.28319438086435e-48,3.46351115915075e-48
"FEK30_RS01590",758.842378961053,-3.05539159398996,0.182702193658208,-16.7233437804576,8.86052577220721e-63,2.77101805993385e-62
"FEK30_RS01595",407.678229112686,-0.948677138430356,0.14649914044924,-6.47564986061511,9.44047362853328e-11,1.41379805705001e-10
"FEK30_RS01600",255.392588373855,-1.58716032855524,0.115882275861732,-13.6963165139163,1.0680676080867e-42,2.66208480412706e-42
"FEK30_RS01605",5932.63390989062,1.98672133472169,0.0654665689563221,30.3471125246718,2.74283994321973e-202,2.58491885557981e-201
"FEK30_RS01610",1734.36542333851,2.12171079628445,0.104276342716383,20.347000489413,4.93566886452985e-92,2.06810436404477e-91
"FEK30_RS01615",138.663643472672,-0.431925136241208,0.178628437128548,-2.41800881866518,0.0156056986007857,0.0177706877069158
"FEK30_RS01630",791.460740859852,-1.30536578638019,0.117600557483572,-11.0999965843065,1.25448682058637e-28,2.59520222529286e-28
"FEK30_RS01635",989.830181615951,-1.20070956280522,0.114256273439285,-10.5089158491002,7.85918048882775e-26,1.55023581312395e-25
"FEK30_RS01640",2212.91680925818,-1.18502224492066,0.114538317411433,-10.3460769435257,4.35986489683081e-25,8.50401522385327e-25
"FEK30_RS01645",431.696304947331,-1.61252841058443,0.110894047316069,-14.5411629353595,6.64540212527428e-48,1.77824861841708e-47
"FEK30_RS01655",38247.7086379253,-3.25328209021412,0.27913284261157,-11.6549599100428,2.164822882775e-31,4.66103019145172e-31
"FEK30_RS01660",1581.24905330474,0.452026705066238,0.0823642495637642,5.48814209393471,4.06183271298198e-08,5.67318850480866e-08
"FEK30_RS01665",24.4409336052874,-0.683644464622464,0.344663393851128,-1.98351341285101,0.0473101103534541,0.0525688760934173
"FEK30_RS01670",5736.43697617755,1.29261730280824,0.144477037924479,8.94687018350913,3.65703941962083e-19,6.48261769190546e-19
"FEK30_RS01675",16919.6535371762,2.38761997495445,0.119482505125765,19.9830089973531,7.74143059616377e-89,3.16325025381933e-88
"FEK30_RS01680",1941.79579259445,-2.22023060917785,0.268884263976136,-8.25719800908429,1.49131913678525e-16,2.51457967702525e-16
"FEK30_RS01685",1640.78284428207,-4.06213783036605,0.194871232013289,-20.8452411800272,1.68358204129725e-96,7.45624388226426e-96
"FEK30_RS01690",1475.02787680482,-0.644236882483132,0.10369420820908,-6.21285309575003,5.20310892075777e-10,7.61291263418766e-10
"FEK30_RS01695",1890.93195563661,2.26234180999786,0.0785469590871268,28.8024111473036,2.00088723452731e-182,1.69711617255817e-181
"FEK30_RS01700",1087.966492184,1.16602319617393,0.0787361766686615,14.8092432920739,1.27669460069991e-49,3.47952111719478e-49
"FEK30_RS01705",1555.33424191575,2.4763955939963,0.0962097981877771,25.7395363117071,4.22169007532481e-146,2.6916880457481e-145
"FEK30_RS01710",742.631308447219,2.7053474060451,0.102996973243635,26.2662806570608,4.65835675761939e-152,3.15708003984907e-151
"FEK30_RS01715",18783.1596893194,0.499214079383536,0.0821502855988401,6.07683924339984,1.22574531841171e-09,1.77305485593508e-09
"FEK30_RS01720",897.196992358102,0.508045992803547,0.0913374460611344,5.56229689697585,2.66246816905536e-08,3.73921144264222e-08
"FEK30_RS01725",439.39660790258,-0.202290905056809,0.104096657283232,-1.94329876036659,0.0519800712075071,0.0576435100276594
"FEK30_RS01730",703.064974417815,0.420505808634643,0.0928916801343988,4.52684038038973,5.98721284399314e-06,7.80904415206747e-06
"FEK30_RS01735",75.753254690751,-0.948932042746116,0.197643063848479,-4.80124130980689,1.57685114762951e-06,2.10572822624762e-06
"FEK30_RS01740",5473.96633491347,3.83074018128411,0.0866548037582313,44.2068992732585,0,0
"FEK30_RS01745",131.00843790418,1.38764744686138,0.196742475995718,7.05311570284185,1.74955251821735e-12,2.71001521775891e-12
"FEK30_RS01750",491.454105053582,2.1312658759767,0.108521038945976,19.6391952811812,7.15225407392644e-86,2.83959704296739e-85
"FEK30_RS01755",575.991579518761,0.153501996650978,0.0970931919300204,1.58097590160198,0.113883547889403,0.123454705864616
"FEK30_RS01765",201.976079720894,0.785932425394282,0.126647720747614,6.2056578733107,5.44685597051278e-10,7.96122708170511e-10
"FEK30_RS01770",12461.2669051052,1.76332367664323,0.128602279445684,13.711449627827,8.67079842120591e-43,2.1630628147019e-42
"FEK30_RS01775",5625.06099996227,-2.44634582535488,0.127073316004454,-19.2514518568881,1.37261854824992e-82,5.27017738895955e-82
"FEK30_RS01780",3883.44290714369,-1.43314211029685,0.0942600145018077,-15.2041363230361,3.319802242572e-52,9.24589699199904e-52
"FEK30_RS01785",1781.91283045601,-0.69199705782535,0.0888182589063734,-7.79115765548624,6.63980030050833e-15,1.0861952683298e-14
"FEK30_RS01790",1361.99398827336,0.0321872778099799,0.115762140299421,0.278046671621023,0.780976531944441,0.792873889340766
"FEK30_RS01795",2885.00804870751,0.865444097798728,0.0889979628044992,9.72431357445608,2.37501820098152e-22,4.44958229220033e-22
"FEK30_RS01800",3143.90505449734,-0.424047025938717,0.0897944476451174,-4.72241922590383,2.33055660859272e-06,3.08572750588979e-06
"FEK30_RS01810",653.99768088009,-1.3452251137884,0.134581828977805,-9.9955924511195,1.59331601250954e-23,3.0358689714188e-23
"FEK30_RS01815",392.908791634629,-3.19396033252158,0.134777067114118,-23.698099394144,3.77211220610631e-124,2.09903420773192e-123
"FEK30_RS01820",757.989140703718,-2.67936315088966,0.125143471178859,-21.4103310835946,1.07049504447137e-101,4.96078746601882e-101
"FEK30_RS01825",6624.74017411361,-1.6652909763287,0.104411057300197,-15.9493737482301,2.87768087977839e-57,8.47855661315759e-57
"FEK30_RS01830",41.4646087235912,-0.508745139239137,0.275716471066813,-1.84517499905131,0.0650120860790832,0.0715567553815784
"FEK30_RS01835",66.2718606953989,0.759143993351349,0.212088179699457,3.5793790791505,0.000344411567082571,0.000422625153995667
"FEK30_RS01840",107.586795083469,-2.60356944830368,0.201118772543406,-12.9454322705841,2.49355697016694e-38,5.9047935359537e-38
"FEK30_RS01845",2977.24920001894,-3.19807182226059,0.10918488567277,-29.2904260745878,1.37335051691516e-188,1.20880757762438e-187
"FEK30_RS01850",2789.95128222666,-7.43300207264372,0.194656530600317,-38.1852180850059,0,0
"FEK30_RS01855",48037.1024344105,-7.32795518776744,0.137791556107529,-53.1814531657434,0,0
"FEK30_RS01880",11377.6792382908,2.8088105894327,0.0915051775876297,30.6956465577355,6.50638980521768e-207,6.36761715552598e-206
"FEK30_RS01885",3559.89701770665,-0.00841828738549471,0.0613220255814743,-0.137279995330714,0.89080948213528,0.896252962076437
"FEK30_RS01890",11848.2229359083,2.97150390490081,0.109496089680653,27.1379910786517,3.50933282143846e-162,2.55133053693669e-161
"FEK30_RS01895",8452.90603038383,2.70357416630081,0.0887714346186459,30.4554520033964,1.01446755378763e-203,9.72429685976568e-203
"FEK30_RS01900",1929.02373443159,2.35966814845985,0.128616787471296,18.3465019990992,3.52061152501011e-75,1.24421611849789e-74
"FEK30_RS01905",1922.96783645856,2.83262466355402,0.0839815047226239,33.7291487323272,2.16175460838209e-249,2.81430285993556e-248
"FEK30_RS01910",2505.26522302375,1.64890979245219,0.0851959201741979,19.3543281072698,1.87422465360443e-83,7.30634374016547e-83
"FEK30_RS01920",8213.96131528989,-0.941131414029528,0.0662529127194339,-14.205132656054,8.51412782923264e-46,2.19843577435629e-45
"FEK30_RS01925",518.891377034315,-1.82476021429662,0.109902028824257,-16.6035170944348,6.57243770669767e-62,2.03049151667183e-61
"FEK30_RS01930",3075.48951439158,-1.31864666452366,0.0759604487618998,-17.3596481592282,1.66742096233158e-67,5.46500149129517e-67
"FEK30_RS01950",243.51809302464,1.1086015055089,0.144525225171282,7.67064368310139,1.71135341800668e-14,2.76403820946376e-14
"FEK30_RS01955",190.671110827356,-1.85062374332413,0.154167500543851,-12.0039809739131,3.3860884211624e-33,7.45685404471563e-33
"FEK30_RS01960",4638.26605798032,-0.782671275022898,0.0801568499087116,-9.76424692230621,1.60298470005015e-22,3.01124441304722e-22
"FEK30_RS01965",1740.04683231207,-1.91827600342197,0.0911459517665961,-21.0462008047733,2.47762023635296e-98,1.11313949302599e-97
"FEK30_RS01970",267.184115777507,-2.77847828735254,0.134859850285095,-20.6027092680201,2.5951078051239e-94,1.11235937925602e-93
"FEK30_RS01975",766.552670205439,-2.91377035581782,0.106833191273646,-27.2740177568449,8.62674490789131e-164,6.35427868347047e-163
"FEK30_RS01980",40.2133875767914,-1.54620783490973,0.299441297890604,-5.16364257636437,2.42189949892564e-07,3.31648566413545e-07
"FEK30_RS01990",40468.0565037586,-2.88274599394838,0.115024151452691,-25.0620931129758,1.28885421049214e-138,7.79158301332073e-138
"FEK30_RS01995",2311.58441491757,-1.05219996846584,0.125397939591021,-8.39088721790431,4.82487027119383e-17,8.21960553199729e-17
"FEK30_RS02000",222.202996069647,0.976274702875698,0.158667786918733,6.15294838249513,7.60555648071876e-10,1.10644244228336e-09
"FEK30_RS02005",3865.68020696921,1.02288821892582,0.0903594096871378,11.3202180322723,1.04212409158964e-29,2.19481213872038e-29
"FEK30_RS02010",5940.22425049354,0.981130394735347,0.0585654766231888,16.7527091267088,5.41052461567111e-63,1.69396626389971e-62
"FEK30_RS02015",1307.70008264918,-0.733000790389207,0.0735414369226981,-9.9671806951459,2.12165854040912e-23,4.03706475500008e-23
"FEK30_RS02020",728.53341063698,-0.888562998593809,0.083811212953777,-10.6019584644821,2.91804451760191e-26,5.78442394105364e-26
"FEK30_RS02025",2909.1024618911,-1.08392688067042,0.124589729613787,-8.69996976500767,3.31972610662122e-18,5.76779228580559e-18
"FEK30_RS02030",83.2637436343714,-1.07924033183607,0.227640953867552,-4.74097614467037,2.12690977560292e-06,2.82813323606299e-06
"FEK30_RS02035",132.361712129508,-0.0113603205599278,0.180820089017449,-0.062826650631897,0.949904543650614,0.952968751855938
"FEK30_RS02040",90.9343179029354,1.68691014436338,0.210982402851203,7.99550162272578,1.29047377784447e-15,2.13856489294652e-15
"FEK30_RS02050",913.024242347192,-2.58467914518444,0.0991687324032932,-26.0634484534221,9.47161419602604e-150,6.26738726588106e-149
"FEK30_RS02055",12888.4454014871,-0.375035289632424,0.0808593325618277,-4.63812002585675,3.51592598594444e-06,4.61805576473885e-06
"FEK30_RS02060",383.98461425516,-1.32932892665902,0.168710689701436,-7.87934024223068,3.29114189861237e-15,5.42834777502418e-15
"FEK30_RS02065",732.250737571878,0.244228994974959,0.116271021214622,2.10051474927826,0.0356835845440494,0.0399513412555178
"FEK30_RS02070",83.7571831129288,2.50715491023611,0.248858436041916,10.0746229467335,7.15346369244237e-24,1.36859500171881e-23
"FEK30_RS02075",884.958639821215,4.69444599221733,0.149992168081341,31.2979407676242,4.97728676384394e-215,5.23737806466135e-214
"FEK30_RS02080",314.563092788365,5.05666108632368,0.216196381002032,23.3892031998267,5.50412346944009e-121,2.98566697499279e-120
"FEK30_RS02085",3330.39290427605,2.06739270584469,0.0822991729492627,25.1204554281393,2.97318919755189e-139,1.81306243223262e-138
"FEK30_RS02090",363.707429367754,1.2540665427742,0.152663276962454,8.21459205990078,2.1288672333053e-16,3.58094915025333e-16
"FEK30_RS02095",100.681923634479,0.896145416377975,0.175181401287877,5.11552830260406,3.12864027979021e-07,4.26757511848577e-07
"FEK30_RS02100",172.688205567209,0.811924458195853,0.165115787011541,4.91730362608575,8.7744403941485e-07,1.1824582890333e-06
"FEK30_RS02105",365.488927317729,-2.25788890253744,0.12463310315841,-18.1162856842908,2.3706912675906e-73,8.22250911770271e-73
"FEK30_RS02110",894.699695594244,-2.87709923395048,0.104018286834687,-27.659552195115,2.14216383929053e-168,1.65176765459344e-167
"FEK30_RS02115",1004.21450396161,-3.62686683835027,0.108017780990518,-33.5765723484789,3.68734858544319e-247,4.73435261039243e-246
"FEK30_RS02120",864.436109541305,-3.79302797446873,0.11530465298703,-32.8957060813096,2.5316525661325e-237,3.06757382363847e-236
"FEK30_RS02125",158.473999718311,-0.144254437927463,0.152912829649612,-0.943376943962196,0.345488131927142,0.362315954014263
"FEK30_RS02130",943.97366764629,-0.120815254248217,0.0987373877375851,-1.22360188998831,0.221102446294185,0.235220732488568
"FEK30_RS02135",2742.25053129356,0.744134449339564,0.0977380426180462,7.6135599752861,2.66647507822263e-14,4.28934697927881e-14
"FEK30_RS02140",1777.30265534596,-0.382281831800878,0.0794358457789945,-4.81246001791758,1.49083704839596e-06,1.9937185372481e-06
"FEK30_RS02145",119.672398965471,-1.38880992039175,0.182929215811483,-7.59206184879175,3.14854658033203e-14,5.05030480134634e-14
"FEK30_RS02150",7099.50103344082,-4.86181307609504,0.077494199976023,-62.7377671825673,0,0
"FEK30_RS02155",7247.54379221541,-3.68242546679968,0.122973200491307,-29.9449428988391,5.12021685430142e-197,4.69884818858678e-196
"FEK30_RS02160",740.800618188349,0.0912167319092024,0.100002981043386,0.912140127799072,0.36169495674666,0.378037409982786
"FEK30_RS02165",4098.96179935492,1.04219392136479,0.126129592287036,8.26288186988703,1.42196946259134e-16,2.40053831471239e-16
