"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
112.725674173206,0.385176052012796,0.177319690064282,2.17221252683873,0.0298396362482508,0.0635822515342957,"FEK30_RS00025"
224.944297767785,-0.700826986318436,0.160031453509958,-4.37930776073858,1.19056894390848e-05,7.0978174060246e-05,"FEK30_RS00145"
261.390998867513,0.0795440936823179,0.147023651863742,0.54102923355514,0.588487433252654,0.697521906926369,"FEK30_RS00170"
1038.25179285654,0.108827463000085,0.0926542625646617,1.17455430530394,0.24017307368825,0.353328747384984,"FEK30_RS00175"
124.352885914163,0.167904759464969,0.157985728659001,1.0627843469797,0.287879759642112,0.406690364975625,"FEK30_RS00190"
51.7879875559452,-0.379174477016676,0.214803726615543,-1.76521368130323,0.0775278601142806,0.141060431194944,"FEK30_RS00205"
76.6860315034331,-0.253891727551156,0.219370635876891,-1.15736423216477,0.247123580913756,0.361398890250701,"FEK30_RS00210"
120.256316661319,0.177950141518452,0.185230213960738,0.960697165507627,0.336704456843073,0.457539227970073,"FEK30_RS00250"
8.87581554673809,-0.30483609946005,0.54126260577526,-0.563194457195925,0.573302476813828,0.684445479349103,"FEK30_RS00255"
6.57812424620006,0.0407915382550611,0.766461040533033,0.0532206284440665,0.957556119784133,0.969410099939287,"FEK30_RS00260"
4.89057471120944,0.620855898343616,0.913133337408542,0.679918115908017,0.496556310196137,0.615097604407416,"FEK30_RS00270"
120.009230773546,0.163847745094381,0.159679112208542,1.02610631301854,0.304841474904152,0.424958115761907,"FEK30_RS00275"
71.3636821045034,-0.171150680681797,0.22812199612109,-0.750259438335566,0.453098466767928,0.572657602112646,"FEK30_RS00290"
110.181713473019,0.325661801892827,0.172078423175515,1.8925196772675,0.0584217744284251,0.111207752682369,"FEK30_RS00375"
81.5525635629262,-0.531493458007155,0.193976786478714,-2.73998485929901,0.00614420147248544,0.0170455965603012,"FEK30_RS00420"
5.48980303101886,0.679159429998812,0.720173177399061,0.943050159756891,0.345655247023553,0.467235891407932,"FEK30_RS00595"
200.634445614062,0.0494350061429129,0.183890221532205,0.268828900911707,0.788061352036552,0.854131101766062,"FEK30_RS00615"
166.380024284684,0.0299847692325244,0.15543066285929,0.192914117979856,0.847026228171251,0.895272535396396,"FEK30_RS00620"
6.17708362347975,-0.441552978572219,0.643364348771608,-0.686318692379034,0.492512164129681,0.611168770545335,"FEK30_RS00625"
209.491229402677,-0.349922357090729,0.125511779997736,-2.78796426197637,0.0053040394653671,0.0150120389716754,"FEK30_RS00635"
65.2462171708386,-0.1506816093388,0.196523503821088,-0.766735817390974,0.443238603504278,0.564012064949586,"FEK30_RS00640"
255.90914059173,-0.392376254514925,0.128457607488443,-3.05451940283277,0.00225421432600502,0.00725130460579048,"FEK30_RS00645"
34.639955714515,-0.79386017845467,0.34015570609418,-2.33381408640804,0.0196054588865178,0.0452508202636102,"FEK30_RS00650"
32.7820510530514,0.400787521791952,0.293962926686687,1.36339478691856,0.172758123165863,0.273223580682454,"FEK30_RS00680"
13.2261232941531,0.372323760521531,0.643842229503048,0.578284156366864,0.56307228930448,0.674944571658888,"FEK30_RS00785"
832.470592918158,-0.169064557404186,0.10795636425834,-1.56604530511618,0.117338011205537,0.199745508747214,"FEK30_RS00820"
71.183277664597,-0.285421075476994,0.234753192417036,-1.21583469233486,0.224047900266419,0.334995846609661,"FEK30_RS00825"
44.6321439582833,-0.356856774241565,0.277747178644368,-1.28482591968464,0.198853122649087,0.305978280978991,"FEK30_RS00830"
9.76182174988354,-0.23231051554239,0.516487272931602,-0.449789428931687,0.65286228086385,0.750952426510882,"FEK30_RS00865"
39.8157480960383,0.339033213997898,0.306105045896354,1.10757146457721,0.268046932784596,0.38555826779386,"FEK30_RS00945"
16.8557854223692,-1.3478057965992,0.586644663250208,-2.29748241317308,0.0215912651947829,0.0489502624951316,"FEK30_RS00955"
29.2555374847905,0,2.97545163044878,0,1,1,"FEK30_RS01000"
34.2712665471318,0.102522237730073,0.305120895635231,0.336005298872213,0.736866870632925,0.81932578234661,"FEK30_RS01005"
140.234003211913,0.0803887474347035,0.144619022132987,0.555865654801488,0.57830269869001,0.688069707740725,"FEK30_RS01010"
85.76792301037,-0.224202983888363,0.188701025638905,-1.18813866076909,0.234778785075493,0.348068865492874,"FEK30_RS01015"
292.125532036057,0.0553532482454599,0.156394419164242,0.353933654034861,0.723388605128688,0.806258898794982,"FEK30_RS01170"
1568.99394559435,-0.842460713046831,0.106968803377392,-7.87576084285602,3.38675514534838e-15,9.12469992044824e-14,"FEK30_RS01175"
142.776454286237,-0.288817232511585,0.148548118962231,-1.94426718109449,0.0518632401116774,0.100637672294266,"FEK30_RS01180"
380.51219119424,0.117765290974174,0.130430495591574,0.902896906433143,0.366580612660433,0.487149262842285,"FEK30_RS01185"
17010.6047714028,-0.801367395461355,0.0947511688437669,-8.45759904854274,2.72938688469357e-17,1.09253457870163e-15,"FEK30_RS01190"
1818.44021100028,0.646759255380468,0.157142159841704,4.11575897920694,3.85907409811102e-05,0.000205964297579182,"FEK30_RS01195"
424.436700579455,0.383700029980572,0.121332698693637,3.16237942542931,0.0015648552454109,0.00527726015284264,"FEK30_RS01200"
82.4250193522434,0.243127132113881,0.228804047965743,1.06259978473057,0.287963484693662,0.406690364975625,"FEK30_RS01205"
386.953894433178,0.212603929740693,0.111654797979165,1.9041181712618,0.0568947956424847,0.108670223169899,"FEK30_RS01210"
365.439521704821,0.232527287937001,0.107088989947038,2.17134635457857,0.0299050007678529,0.063673109537632,"FEK30_RS01215"
