"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FEK30_RS05260",770.148293423692,1.12940197830458,0.141736401708541,7.96832687079935,1.60836987529068e-15,3.1219329271419e-15
"FEK30_RS05265",995.995806630441,0.376707503014297,0.0799749027545614,4.71032148885998,2.47326345352644e-06,3.56838371464975e-06
"FEK30_RS05280",30860.1355360247,0.0730851201261778,0.133285865802737,0.548333611264858,0.583462852528262,0.603515345242648
"FEK30_RS05285",906.866316394047,-0.498229024608838,0.09311132211701,-5.35089625279651,8.75196888099972e-08,1.33642994533105e-07
"FEK30_RS05290",8293.70080404919,-2.02506684907577,0.126025866873217,-16.0686603418725,4.23132211195932e-58,1.69677229102781e-57
"FEK30_RS05295",5726.09986947123,-0.119802118568451,0.1121933172301,-1.06781866804727,0.285602315524079,0.306871739405719
"FEK30_RS05300",66063.3300234908,-1.39097183645262,0.122208883350923,-11.3819208416989,5.14537705285264e-30,1.32614275975456e-29
"FEK30_RS05305",5374.53151192252,-2.07358921643743,0.0577993427194914,-35.8756539239704,7.32357263704385e-282,1.9522552201034e-280
"FEK30_RS05310",1884.65861501091,-2.55405365713716,0.0846149819109155,-30.1844141481484,3.79383821816014e-200,5.73997468790823e-199
"FEK30_RS05315",27130.4069354961,-3.12637880544271,0.318831000253085,-9.80575540948346,1.06348258922324e-22,2.37754613996474e-22
"FEK30_RS05320",3044.70886631237,-2.98241585088064,0.0754392399680443,-39.5340124336351,0,0
"FEK30_RS05325",509.61307398496,-2.34170173596005,0.127831038391123,-18.3187257604462,5.86705030245158e-75,2.89117496418344e-74
"FEK30_RS05335",2022.27291295517,-2.19752585028877,0.0692441741005372,-31.7358951685687,4.97066837260104e-221,8.86172023879638e-220
"FEK30_RS05340",1013.52962064055,-1.57009038603071,0.0847522134525808,-18.5256564055307,1.28229783944601e-76,6.42066485261071e-76
"FEK30_RS05345",2637.10381375288,-1.38598213892152,0.07359707462521,-18.8320275769054,4.12654517396541e-79,2.11155391991393e-78
"FEK30_RS05350",102.601145703753,0.359694466075913,0.237469931588566,1.5146947812286,0.129849716654744,0.143372527383285
"FEK30_RS05355",7294.10526911841,0.685486213522699,0.0883578797475545,7.75806544341249,8.62346528226635e-15,1.64645834413803e-14
"FEK30_RS05360",1144.23697843307,1.25696261286439,0.0774330295976618,16.2328998283485,2.95178792169115e-59,1.20613932741803e-58
"FEK30_RS05365",965.250440960486,0.746898088163309,0.0818068926427608,9.13001415938029,6.84903362488895e-20,1.44464544959037e-19
"FEK30_RS05375",214.578534334265,0.114129440149128,0.123016121045475,0.927760029979638,0.353532061685039,0.375250754894359
"FEK30_RS05380",42789.0189161444,-0.122467914461269,0.09158293303254,-1.33723512019161,0.181145901385679,0.198367518770937
"FEK30_RS05385",172.43541722468,-0.0637507723170442,0.154734463692342,-0.412001119826801,0.680338602441207,0.698557501185964
"FEK30_RS05390",22456.1444183283,0.571687386528199,0.0490717084000211,11.6500404238617,2.29350002036125e-31,6.08484033838023e-31
