"","U1","U2","U3","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U34","U35","U36","U37","U38","U39"
"FEK30_RS05415",3988.52204996774,3894.96279211056,4044.94999051062,4186.67615132499,3881.12091644087,3417.38849203573,7201.31672043482,6143.96030924549,6064.44689747686,4173.1880760264,4407.6684224865,4418.63181075249,3968.60937906167,4105.8844266879,4199.10598504501,4825.0383937498,4470.77150837435,4643.53471596083,1594.15125522247,1630.0772716443,1847.82557226704,3572.906200236,3311.73502650075,3432.30335164809
"FEK30_RS05420",26018.5318891439,27268.9537322687,29888.2989628605,21568.4998937919,18395.3290304401,19119.3680020673,26052.7184596831,29063.115395836,29672.6906538592,13139.8689209508,12278.0945956536,11747.7775402031,18308.1219602006,20914.5954514372,22666.0011049231,16369.3495571821,16085.0583616512,16782.2316610253,7332.75183631999,6003.96785136023,5009.52711962006,29806.7431908316,32069.5180340937,32170.4542108374
"FEK30_RS05425",369.814887874756,500.434765012852,489.445969593152,371.398690843346,341.377399660979,350.034463660261,446.908230887351,470.309246007218,486.011621319971,509.355886016515,491.123783826145,555.717497671325,407.958664015398,413.587743095821,370.124006482126,403.659817177876,452.43939552514,435.501497393747,1594.72448472813,1398.92450936693,1207.21937639813,495.495845989631,455.340707674592,465.986473273398
"FEK30_RS05430",1690.19100606463,1705.69238853854,1638.8416276951,1856.0809267208,1744.67785435593,1848.30336736213,2120.27484540306,1837.57432193271,1702.56901305172,2084.49273485307,1803.6592762738,1938.23419919511,2277.37844241546,2116.87466981487,1975.08651246657,2162.14222786813,1958.05716174491,2061.3737543304,1566.06300944545,1481.7792657157,1305.87673018439,1560.43076421657,1460.19901637816,1566.61870305721
"FEK30_RS05435",1673.75478882575,1559.24937309268,1730.1112654676,1664.45015257558,1796.32535762567,1570.09678497319,2456.7256442245,2243.01332711135,2147.31549671245,1760.05152692835,1656.22640549558,1856.0060816535,1589.63203564621,1586.47206798206,1564.01958491341,1771.96770525076,1778.75710499977,1868.11996486193,1249.6403223247,1233.81539345453,1426.53200745002,1337.07648287048,1421.79678802006,1449.25270699021
"FEK30_RS05440",464.323136998305,582.611421162331,568.680050736305,502.802650257208,549.227107941649,516.958413093623,382.157322434922,455.339190431392,400.424669137837,658.968671018066,578.24320746782,632.523981089313,853.430768400028,907.683023969837,917.12143199111,525.027468222449,512.764648261826,461.813046194619,1214.67332247984,1207.99833169368,1262.54748696745,518.364885035306,484.599548328381,572.050558608015
"FEK30_RS05445",234.216095654012,232.83385909019,254.752615321026,250.032533884709,270.834468365721,265.054998494186,289.474649552034,301.896120779169,290.384302046523,262.24263438474,224.021375078593,277.406945992027,298.544462938471,221.001084097004,343.920536996666,240.038243177044,237.949608016926,264.022782794959,247.061916936673,243.160697980089,209.980178666709,221.067377441527,251.4431618685,240.817636374499
"FEK30_RS05450",39.7208583272886,52.6773436855634,24.0711132586796,41.0637373168318,42.829636857835,35.4081104858646,31.7406413982494,32.4351204142909,22.9250764773571,37.8234568824145,31.5927580239041,23.4937478690316,26.5720202615393,41.0430584751578,34.3920536996666,42.2539229562587,40.2168351577903,32.662612304531,41.8457539127079,40.8269813892496,29.9971683809584,36.5904624730804,40.23090589896,28.6894657052652
"FEK30_RS05455",942.343121695675,940.817358224162,1070.1615769588,992.829915571401,1032.95006539484,1059.20833367715,896.355713086562,842.065626140245,773.339246502846,954.832155964953,848.217685126637,752.703537496283,928.457649138492,790.868165232849,712.406826635951,912.504931927715,873.04046321703,983.507548280878,987.101208735384,937.819778382468,977.907689219245,946.015915189433,886.908607317981,855.46770466609
"FEK30_RS05460",238.325149963732,243.369327827303,206.610388803667,157.86725679582,152.423119405825,159.842327336189,124.423314281138,142.215527970352,186.457288682504,195.000933260448,181.897697713387,220.479787693989,228.206762246161,298.351463530955,265.310128540285,164.520593638199,141.59677378472,162.405766736418,325.594359211207,357.83648394107,324.63602225615,224.116582647618,226.756015066865,212.128170669234
"FEK30_RS05465",264.349160591955,261.279624680394,293.86817436638,260.070336339935,282.171725181031,327.777937069146,213.297110196236,237.025879950587,288.855963614699,358.902579750911,354.221832389227,350.599006660934,437.656804307706,397.801951374607,383.225741224857,285.888244682772,326.761785657046,344.77201877005,304.958097007679,311.605931485596,313.970362387365,261.46934642222,247.785806786776,269.507102079764
"FEK30_RS05470",24.6543258583171,32.6599530850493,21.0622241013446,21.9006599023103,36.5311608493299,38.443091384653,24.1228874626695,27.4451018890154,21.3967380455333,27.7372017137706,25.8486202013761,15.3612966835976,26.5720202615393,41.0430584751578,42.5806379138729,36.8598051320555,26.8112234385268,42.6428549531377,44.138671935322,40.8269813892496,33.9967908317529,25.9182442517653,31.0875181946509,35.6444876944204
"FEK30_RS05475",1191.62574981866,1212.63245164167,1188.51121714731,893.364418515075,646.223638472628,619.136103352832,1171.86448042337,953.093538327625,883.37961359416,764.874350288826,628.025735263063,637.945615212936,853.430768400028,778.239531855877,841.786457220411,954.758854883974,797.633897296174,817.472602399512,807.680373465828,810.535659933631,863.918449371603,1054.26270000563,921.653480594355,957.184901257484
"FEK30_RS05480",1475.1504971893,1678.30016982205,1705.03718915647,742.797381686691,666.378761699845,526.063355789988,837.952932913784,924.400931807291,952.154843026232,493.385981999496,454.744244283468,495.175916624205,658.048266476944,623.538772987975,723.87084453584,459.399034694643,429.817425748883,447.296329614827,551.446784438699,538.555916267013,495.953183898513,1498.68435879325,1693.35540283804,1598.78567975705
"FEK30_RS05485",1132.72930471268,1175.75831106177,1256.71270471356,924.390353376681,870.449384375412,833.608086867212,1156.62897255221,1127.74418671227,990.363303821827,1393.58425580096,1332.6399748265,1246.97584843322,1078.51141061542,1067.1195203541,1241.38936687368,1285.59808143511,1162.9368166461,1206.70206569517,673.544669142901,392.659497478959,291.305835166196,1481.15142885823,1372.42249441679,1283.20155699913
"FEK30_RS05490",7494.91506092839,8252.43266178036,7959.51478420339,5258.89595904226,4088.97062472154,4311.69619687871,7721.86323936611,6962.32334739067,6148.50551122717,5777.74316910483,5558.41069959961,5697.23385824017,8909.4420876926,9911.89862175062,9731.31348016281,6097.1511806244,5962.98366287486,6059.82187727674,6956.14005110562,4474.75723961878,2856.39703360904,9230.70646013606,8397.28726763746,7428.8328621664
"FEK30_RS05495",3554.33197790738,3528.32848005904,3262.63880960353,2816.05985243873,2524.42918420886,2411.79815423718,2152.01548680131,2009.72996105472,1777.45759621109,1544.87808333062,1562.40548772762,1629.20105414862,976.912509615416,833.489802880128,926.947733048157,2273.62066290167,2055.24784670957,2022.36007852221,2677.55502090765,2324.13595526154,2273.11875953485,3834.37554665822,3739.64557106241,3354.92873201874
"FEK30_RS05500",909.470687217918,897.621936402,874.583781732025,512.840452712433,584.498573589278,671.742438931831,449.447482199211,567.614607250091,609.807034297699,708.559425597231,686.424469792098,695.776379198245,536.12958527694,577.759976996453,619.056966593999,580.766685739216,545.44082682753,607.887506778772,247.635146442326,221.546413715193,250.643006916453,1104.57458590611,1045.08921460253,1011.95569942208
"FEK30_RS05505",749.217569138857,702.715764765416,749.213400176403,615.956059752477,612.2118680267,588.786294364948,476.109620973741,476.546769163813,528.805097411037,665.692841130495,610.793321795479,588.247302413061,558.012425492326,558.817026930995,617.419249751158,583.463744651317,624.198795678203,596.092674557691,580.681489227029,521.744806283204,534.616200922859,829.383816056489,839.362991255574,730.277308861296
"FEK30_RS05510",2212.040903399,2202.96651293026,2076.13351856112,1251.98772441541,1121.12872951392,1210.95737861657,1664.4792349242,1387.2251500266,1329.65443568671,1043.08688869059,913.317913781954,916.256166892234,659.611326492329,513.038230939473,656.724453979348,1686.56083970088,1522.37478086885,1605.0044768532,2267.12269485972,2339.74627167508,2667.7481746799,2163.41109372088,1837.82092856613,1907.41478052581
"FEK30_RS05515",8270.15664069547,7767.80109987318,7189.23915992564,3474.9047044999,3061.0593401335,2853.89370516068,3792.37183426284,3458.08283801594,3417.36473355803,1942.444641228,2077.46317914763,2055.70293854027,2510.27438470777,2800.39945134346,3095.28483297,2728.52459940947,2551.25548032232,2745.47402315308,7028.94019832362,7279.81101977428,7601.28246773487,8719.20228681445,7839.54061767461,7570.54143519544
"FEK30_RS05520",2999.60964609524,2582.24338746632,2462.27429375243,2312.3446746856,2344.29277036562,2566.58218007538,1613.694208687,1702.84382175027,1855.4028562341,1940.76359869989,1926.20088315439,2003.29380867858,998.795349830802,962.933294994088,827.04700563484,2538.83145592499,2661.01392627379,2666.53937675046,2848.3774135924,2723.399817377,2596.4215743074,3107.14010500574,2694.55635645989,2611.61075692778
"FEK30_RS05525",1225.86786906632,1083.04618617518,1089.21787495525,1151.60969986315,1100.9736062867,1294.92518348305,903.973467022142,913.173390125421,1100.40367091314,1156.55725933783,1193.82331078207,1150.29003989528,715.881487046177,702.467731594047,658.362170822189,1358.41867206185,1417.64343931211,1298.33883910511,882.773438706441,776.913439966014,703.933551339825,1137.35354187158,1110.92160607355,948.49112377104
"FEK30_RS05530",3670.75518334943,3880.2131358786,3886.48182822431,4850.99616836173,5276.86319992561,5449.81403392436,5872.01865867613,5945.60707286579,5826.02610211235,4848.96717232554,5263.54495804317,5336.69518901926,8904.75290764644,10148.6854975688,9334.98600419522,4303.60700407682,4666.82857976858,4725.19124672215,4786.466372207,4427.32589359303,4170.93961243682,3638.46411216693,3896.91183957653,3949.58311209151
"FEK30_RS05535",1864.14097184275,1720.4420447705,1663.91570400623,1610.61103031574,1672.87522785897,1624.72644115139,1292.47891773671,1504.49058537057,1639.90713734694,1659.18897524192,1625.59100377543,1602.0928835305,1019.1151300308,1133.4198455832,1118.56060366059,1278.40592433617,1436.91400615855,1455.3008371241,2361.70556329256,2508.4577682983,3151.03588748423,1757.10450000938,1780.21758602898,1776.13874048051
"FEK30_RS05540",10247.9814484405,10335.2948311075,10208.157947785,11051.6205032033,11396.4624897892,11996.2678326109,12004.3105768179,12467.5612854009,12471.2416036823,9528.98957057629,10231.2668182261,10054.4204822583,12349.7371815542,12705.9837564056,12993.6454311026,10732.4964308897,10778.9496730202,11532.6240278582,8511.31169994366,7792.54987428044,7459.96247447347,10118.7874764098,10855.9442213262,11343.6408643121
"FEK30_RS05545",790.308112236053,715.358327249951,897.65193193826,720.896721784381,637.405772060721,693.998965522946,738.922131751246,726.047695427589,759.584200616432,677.460138827246,648.130217641911,727.40257825271,1470.83947447697,1234.44891259898,1396.9724669436,763.267672124759,745.687151884028,699.524280188706,1723.70112350017,1848.62170143381,2009.81028152422,803.465571804724,848.506378959883,844.165793933712
"FEK30_RS05550",53.4177060263536,44.2489686958732,44.1303743075793,27.3758248778879,26.4535992357216,31.3614692874801,36.8191440219693,49.9001852527552,62.6618757047761,27.7372017137706,48.8251714914881,44.2766786762519,96.9097209538493,88.4004336388015,60.5955231851269,53.9411782420324,32.6761785657046,42.6428549531377,55.0300325427392,64.2424560095545,57.9945255365197,33.5412572669904,47.5456160624072,38.2526209403536
"FEK30_RS05555",541.025484113069,530.987624350479,503.487452327382,445.313418013643,546.707717538247,483.573623206951,422.785343424682,471.556750638537,499.766667206385,653.925543433744,704.614239563436,597.283359285766,714.318427030792,836.646961224371,835.235589849046,436.024524123095,484.277723358391,472.700583629463,1321.86724003705,1561.6320381388,2177.79442445758,541.233924080981,588.834168157505,578.136202848526
"FEK30_RS05560",1473.7808124194,1603.49834178855,1632.82384938043,1637.0743276977,1694.29004628789,1890.79309994517,1796.52030314091,1853.79188213986,1849.28950250681,1960.93610903718,2154.051683448,1900.28276032975,2846.33228801548,3051.39353971077,2843.07643917244,1429.44122341386,1477.96869204879,1604.09718206697,3034.10377342415,2928.73551789352,2473.09988207457,1628.27558005208,1898.16728741457,1922.19420225277
"FEK30_RS05565",291.742855990085,316.06406211338,369.090403299754,219.919126519033,202.810927473866,174.005571530534,220.914864131816,144.71053723299,131.437105136847,196.681975788555,193.385973358443,211.443730821285,203.197802000007,202.058134031546,170.322551655492,241.836282451779,211.976235310853,190.531905109764,8028.07922667773,9034.17042594174,11876.2122638923,261.46934642222,288.016712685736,243.425769620432
"FEK30_RS05570",553.352647042228,876.550998927775,1093.22972716503,78.4773646499453,64.2444552867525,109.259312356382,34.2798927101093,29.9401111516531,22.9250764773571,29.4182442418779,20.104482378848,38.8550445526293,21.8828402153853,58.4074293684938,70.4218242421745,34.1627462199539,37.7032829604284,40.8282653806638,331231.498169804,355153.911105082,448441.002201784,808.801680915382,794.560391504459,766.791174304361
"FEK30_RS05575",1076.57222914651,1401.21734203599,1546.56902687016,248.20747889285,162.500681019433,198.285418720842,52.054651893129,107.285398293424,165.060550636971,93.2978603099558,97.6503429829762,68.674032232554,67.2115806615406,131.022071286081,186.699720083904,86.3058851872519,102.217789359384,66.232519395299,399754.206816616,410437.246286837,476627.674820016,812.613187422994,813.761505683508,762.444285561139
"FEK30_RS05580",425.971963440923,532.04117122419,579.7126443132,134.141541901651,103.295006539484,88.0144460648634,36.8191440219693,89.8203334549594,99.3419980685474,87.4142114615802,89.9914925529389,94.878597163397,60.959340600002,77.3503794339513,181.786569555381,54.8401978793996,57.8117005393235,52.6230976017444,72238.9555319639,70972.9039709293,87165.7718813891,333.887970066859,377.621912187965,356.444876944204
"FEK30_RS05585",342.421192476626,268.654452796373,267.791135002811,469.951660403742,486.242347856598,564.506447174641,566.253042544769,623.75231565944,649.543833525118,479.097120510584,441.341256030902,498.790339373287,157.869061553851,149.965021351538,144.119082170032,724.609827717969,735.63294309458,686.822153181388,122.097884704202,117.077373101524,136.653767068811,301.109014101391,255.100516950223,282.54776830943
"FEK30_RS05590",187.646813477191,149.603656067,196.580758279217,146.004399348735,195.25275626366,132.527499247093,121.884062969278,86.0778195610028,87.115290613957,163.061125226409,122.541606880598,156.323783897787,121.918681200004,105.764804532137,132.655064270143,156.429416901894,174.272952350424,145.167165797916,329.033736245128,377.649577850559,439.958469587391,166.181683731907,137.150815564636,148.663595018192
"FEK30_RS05595",119.162574981866,87.4443905180352,87.2577855627135,73.0021996743677,84.399578513969,71.8278812713253,79.9864163235884,79.8402964044084,71.8319062957189,63.8796160680778,50.7398840989975,71.3848492943654,45.3287404461553,42.6216376472793,47.4937884423967,106.983336846698,78.7579688506726,78.9346464026166,110.060065085478,104.469040613668,91.3247126264735,89.951553579656,85.0335056500745,73.897108634774
"FEK30_RS05600",254.76136720261,239.155140332458,216.640019328116,225.39429149461,224.225745902783,206.378701117611,241.228874626695,207.085768798934,209.382365159862,213.492401069628,204.874249003499,215.058153570367,223.517582200007,161.015075556388,160.496250598444,232.846086078107,249.679518271281,259.486308863774,674.117898648555,701.263445038875,805.257320093285,212.68206312478,181.953415315751,219.952570407033
"FEK30_RS05605",9506.98198792104,8115.4715681979,7894.32218579446,10957.6301711226,11363.710414545,11850.5887494691,8128.1434492637,7179.38915324016,6700.23568511557,8639.71807320752,9028.82730071028,8732.44536178161,4520.36956449245,4254.27086886732,3421.19048469541,11311.4650773542,11574.9078688515,11998.0662531977,1883.63215557751,2124.20382581125,2281.78460817824,8122.32036772233,7267.16454738486,7475.7792605932
"FEK30_RS05610",2633.90381253021,2468.4603251055,2356.96317324571,2857.12358975557,2437.51021529149,2782.06582388936,2131.70147630643,1996.00741011021,1859.98787152957,1704.57712350081,1702.1795080758,1813.53661435179,1026.93043010773,962.933294994088,1015.38444256159,2584.68145743072,2634.20270283526,2671.07585068165,920.606586079574,915.004700547299,935.911653485904,2534.65182756234,2245.61602017831,2309.93667814817
"FEK30_RS05615",1034.11200127941,886.032920791176,881.60452309914,781.123536515734,736.921692995102,604.972859158486,439.290476951771,425.399079279738,475.313252297204,378.234568824145,270.931833962571,287.346608552002,304.79670300001,244.679771678826,255.483827483238,579.867666101848,508.575394599556,504.455901147757,458.010375017173,483.319412034499,536.616012148257,965.835749029018,875.93654207281,898.93659209831
"FEK30_RS05620",520.480212564471,444.596780706155,394.164479610878,389.649240761938,508.916861487216,602.949538559294,624.655822717548,784.680413099576,641.902141365999,513.558492336783,517.929760331276,485.23625406423,234.4590023077,266.779880088526,296.426748554269,502.551977288269,465.00715651195,597.907264130165,136.428622345541,166.910306267814,186.649047703741,407.831196314542,467.227111690194,348.620477206404
"FEK30_RS05625",767.023471147642,681.64482729119,705.083025868823,482.727045346756,439.633625393659,444.118871522701,368.191440219693,254.490944789052,282.742609887404,380.756132616306,390.601371931905,397.586502398997,464.228824569246,405.694847235214,358.659988582238,386.578444067899,388.762739858639,329.348007404021,1090.85574925867,1330.47927586143,1407.86710267965,679.972760958078,605.292266025261,605.086913056502
"FEK30_RS05630",768.393155917549,741.696999092732,721.130434707943,1009.25541049813,891.864202804329,1043.02176888361,1513.39378186853,1559.3807891486,1490.12997102821,1022.07385708924,1191.90859817456,1201.7955640697,565.827725569249,677.210464840104,682.927923464808,1139.95690018162,1190.58589081708,1210.33124484012,989.967356263651,1056.09794505426,1014.57089501819,703.604101305275,686.668416593612,645.947667242789
"FEK30_RS05635",893.03446997904,859.694248948394,900.660821095595,728.196941751818,736.921692995102,829.561445668827,643.700207556497,674.900005543515,680.110602161594,1245.65251332752,1287.64422855003,1258.72272236773,1239.50659220004,1209.19164584503,1097.27028470365,940.374540686098,911.581596909913,895.499954015892,952.707438396172,973.843585490629,930.578823551511,825.572309548877,806.446795520061,813.737572731158
"FEK30_RS05640",658.818374325028,526.773436855634,584.727459575425,347.672975949176,452.23057741067,355.092765158242,379.618071123063,407.934014441274,438.633129933432,698.473170428588,686.424469792098,659.632151707427,659.611326492329,571.445660307967,658.362170822189,496.258839826698,470.872111639128,510.806964651416,548.007407404777,576.981310515718,577.278840398,451.282370501325,492.828597262259,581.613713843104
"FEK30_RS05645",1731.28154916182,1718.33495102308,1707.04311526136,1907.18246649286,1839.1549944835,1744.10235650373,1312.79292823159,1076.59649682819,1027.0434261856,1480.15794599849,1411.14319173438,1367.15540484019,1567.74919543082,1267.59907521353,1126.74918787479,2193.60791517598,2090.43757747264,1999.67770886629,695.327390357735,696.460270757787,699.267325147231,1744.1453778835,1460.19901637816,1561.40243656534
"FEK30_RS05650",7526.41781063624,7671.92833436545,7546.29400659605,8462.77999725108,7811.36994574809,7777.64438329505,12375.0412683495,10183.380305456,9532.24679928508,7154.51699962472,7156.23837056615,7459.26494841755,6369.46956269251,6369.56695951007,6231.51258701102,10354.0091635581,9574.9581704839,10082.7669594515,3629.68922979817,3481.10056021866,3643.65605267375,7362.30597010439,7219.61893132245,7405.359662953
"FEK30_RS05655",612.249092148207,542.576639961303,579.7126443132,1044.84398283939,777.231939449535,736.488698105983,1291.20929208078,1011.72625599961,985.778288526355,822.870317508529,728.548147157303,680.415082514647,398.58030392309,375.701842964906,411.066927553158,1201.98925515996,1202.31580107144,1223.94066663368,631.698915230193,571.577739449494,657.937893155689,647.956106294132,591.577184468798,574.658691853948
"FEK30_RS05660",1920.29804740892,1737.29879474988,1557.60162044706,3454.82909958945,3905.05512527319,4108.35247665989,3840.61760918817,3888.47193582095,4132.62711965157,4457.28426327653,4696.79002622041,4781.88129703521,2883.84572838471,3245.55877788171,3185.35925932626,5359.05605834592,5515.57137174444,5664.24135047742,1231.29697814379,1123.3423849895,1167.88975563198,1925.57308764586,1735.41498627786,1739.62487503744
"FEK30_RS05665",3658.42802042027,2917.2712933065,3218.50843529595,6505.40851848209,7291.11582744556,7456.94806832308,10342.3705932056,11666.6633120942,11435.0281469057,11347.8775859884,12234.0562056809,11452.2984804657,3090.16965041548,4075.8914224176,3783.12590696333,12331.852365766,12474.7595555071,12986.1102754098,527.944374706904,590.790436573847,709.932985016017,2643.66091368006,2621.40925482541,2634.21457839253
"FEK30_RS05670",1492.95639919809,1621.40863864164,1696.01052168447,2329.68269710826,2178.01300374108,2264.09575049614,1941.25762791693,1882.48448866019,1921.12140880252,2497.18867550341,2382.85984004537,2393.65146557942,2410.23854372316,2312.61848715793,2333.74650104881,2463.31380638615,2501.82228710754,2452.41780719854,7163.6491321522,6810.90113058305,6224.74574091978,1542.89783428156,1599.17850948366,1684.85407687285
"FEK30_RS05675",5849.92365227068,5994.68171141711,6352.76797418652,12251.5941603508,11872.6272760322,11544.0556786914,11375.8458771326,10084.8274395818,9287.71265019327,8742.26166742207,8048.4944456655,8409.85813142606,9050.11748907722,7878.68864805818,7207.59182534442,12297.689619546,12205.8094703893,12106.0343327599,12926.8985819928,11657.9043769862,10187.0383821735,4862.72000241208,4606.43872543091,5357.97506489544
"FEK30_RS05680",453.365658839053,464.614171306669,471.392634649142,331.247481022443,299.807458004845,359.139406356626,474.839995317811,496.506843264915,567.013558206632,463.127216493564,521.759185546295,473.489380129715,815.917328030796,977.140507543181,833.597873006205,368.598051320555,395.465545718271,350.215787487471,392.66221137267,400.464655685727,379.964132825474,425.36412624956,445.282981199852,456.42331803831
"FEK30_RS05685",1713.47564715304,1684.62145106432,1662.91274095378,1853.34334423301,1853.01164170221,1829.0818216698,2730.96478590538,2376.49632266247,2283.33761714477,2469.45147378964,2588.69144535262,2559.01130634991,3491.87607436934,3297.65189056172,3319.65204043925,2534.33635773816,2363.57691625263,2330.84030584278,801.374848903639,806.332882437679,728.597889786391,1722.80094144087,1662.26788464339,1570.96559180043
"FEK30_RS05690",14528.2463543983,13875.2123267774,13022.4722729457,10734.0609346198,11768.072574291,11871.8336157606,13471.997835073,13218.5590734549,12986.2916552069,7868.96007407032,8601.8463892357,8905.93765373753,7421.40895304639,6871.55513624469,7582.62898235507,8822.0797014844,8693.53919994233,9776.10132170338,8653.47261734573,8007.49192335914,8070.57150196142,14546.2334356525,14499.5842214933,14752.4710167468
"FEK30_RS05695",905.361632908199,930.281889487049,854.524520683126,716.334084304733,651.262419279432,762.791865895483,644.969833212427,621.257306396803,739.715801002722,316.035995284174,367.624820641793,344.273766850041,292.292222876933,304.665780219441,343.920536996666,482.77354526619,553.81933415207,616.960454641141,442.533178364527,372.246006784334,310.63734367837,1107.6237911122,922.567819364786,1077.15903057041
"FEK30_RS05700",13909.1488384005,13316.8324837104,12322.4040623391,12185.8921806438,12042.6861282618,13034.2312999965,11758.0031995675,12790.6649849125,13606.7970585274,7077.18904333178,7178.25756555251,7499.92720434472,6433.55502332329,7114.6563287514,7227.24442745851,9465.77776183932,9571.60676755408,11140.6726802038,4993.40222374792,4353.4770890213,3995.62282834367,14120.1070081014,14543.472482474,14827.2375031302
"FEK30_RS05705",8366.03457458892,7359.0249128732,7008.70581048554,6766.39138231796,6169.98709793164,6768.00740429812,6927.07757875394,6529.43924032302,6046.10683629498,4687.58708962724,4987.82634256183,5635.78867150578,5562.93059475403,5709.7208655633,5130.96686862169,6446.86981956024,6410.39595400528,6649.56348833077,2559.46974274302,2426.8038055198,2137.79819994964,7044.4263273695,6689.30244447252,7166.28078207579
"FEK30_RS05710",484.868408546902,459.346436938113,464.371893282027,328.509898534655,350.195266072886,359.139406356626,323.754542262144,333.083736562141,310.252701660233,223.578656238272,195.300685965952,306.322327984682,293.855282892317,292.037146842469,368.486289639285,283.19118577067,261.409428525637,316.645880396703,155.345196032107,156.703560920502,145.319615712199,524.463295447486,458.083723985885,492.937183481375
"FEK30_RS05735",491.716832396435,477.256733791204,435.285964761123,449.876055493291,439.633625393659,399.605818340472,606.881063534528,634.97985734131,486.011621319971,522.804226241374,556.224012481463,575.596822791275,823.732628107719,880.847178043772,828.684722477681,498.9558987388,413.060411099804,506.270490720231,2227.56985896963,2265.29707031821,2167.7953683306,472.626806943955,480.942193246658,547.707981645972
"FEK30_RS05740",457.474713148772,459.346436938113,440.300780023348,647.894522110013,613.471563228402,608.007840057275,425.324594736542,361.776343082475,298.025994205642,433.708972251686,423.151486259564,451.802843635224,328.24260323078,303.087201047319,283.325013811539,790.238261245775,725.578734305133,724.928534203341,803.0945374206,879.581290224274,989.906556571629,408.593497616065,370.307202024518,352.097988200982
"FEK30_RS05745",256.131051972516,240.208687206169,276.817802474815,372.311218339275,350.195266072886,377.349291749357,406.280209897592,385.478931077534,408.066361296956,425.30375961115,460.488382105996,412.044193395324,629.91318620002,740.353631724962,612.506099222634,395.568640441571,413.898261832258,383.785694578239,973.343700599699,994.85747297039,722.598456110199,304.920520609003,272.472953588411,319.931011501139
"FEK30_RS05750",583.485711980171,597.361077394289,679.005986505254,829.487493800003,770.93346344103,700.068927320522,947.140739323761,805.887991831997,904.776351639694,807.740934755563,827.155846444034,842.160500536057,1442.70439420005,1379.67819643415,1454.29255644305,733.600024091641,703.79461526133,752.14737779045,2506.15939871725,2320.53357455073,1915.15255018875,551.906142302296,617.178670040863,661.596466718388
"FEK30_RS05755",523.219582104284,445.650327579866,402.188184030438,422.500230615403,458.529053419175,462.328756915432,493.88438015676,528.941963679206,573.126911933927,541.295694050554,537.076886406369,591.861725162143,908.137868938491,923.468815691051,959.702069904983,455.802956145174,433.168828678699,473.6078784157,619.087866105815,675.446383278026,709.266381274218,425.36412624956,455.340707674592,499.89220547053
"FEK30_RS05760",5104.81513744154,5028.57922822388,4646.72782197761,4271.54120844644,3774.04682429629,4682.97552683049,6534.76325107158,7470.05773233746,7947.35984548379,3285.59762118574,3880.16509911767,3463.52059930763,3976.42467913859,4713.63740795466,4803.42350005344,4037.49719141613,4267.17378038804,4707.95264578365,2676.40856189634,2769.63036983247,2913.05835166196,5570.89791152649,5924.00089362185,5744.8481630422
"FEK30_RS05770",5302.04974430808,5063.34627505635,5144.19749599032,4346.36846311267,4174.62989843721,4763.90835079818,6579.20014902913,7854.28915878367,8473.10826603118,3225.08009017388,3973.02866058188,3567.43525334373,4312.48258244629,5034.08897989532,5229.22987919217,4146.27856753756,4051.00829141492,4618.13046194619,2647.74708661367,2945.54662787733,3107.7066442673,5393.28170827175,6250.41983466569,5956.10695596278
"FEK30_RS05775",16656.736486833,17380.3627756148,17554.8623069445,32922.166998148,30387.6273506339,31317.9678945974,31711.440008163,30013.713924901,29316.5877992443,26067.085962096,25307.7138897547,24061.2122406375,15074.1507883697,16286.201318777,16270.716833628,40259.8974005783,39339.605440911,38973.7548375954,17294.3341855671,14290.6442798076,11694.896046123,18113.0412254763,18182.540788789,18305.6178754565
"FEK30_RS05780",268.458214901675,229.673218469056,250.740763111246,251.857588876569,282.171725181031,230.658548307918,256.464382497855,253.243440157733,287.327625182876,194.160411996394,219.234593559819,218.672576319448,171.936601692313,230.472559129732,176.873419026857,206.774516594458,210.300533845945,205.048621689556,975.636618622313,1079.51341967457,1230.5505073611,243.936416487203,243.214112934622,206.042526428723
"FEK30_RS05785",1195.73480412838,1096.74229553343,993.936384972978,2181.85324276767,1928.59335380428,2335.92363176747,4088.19461209452,3446.85529633407,3542.68848496758,1837.37948322129,1937.68915879945,1861.42771577712,304.79670300001,274.672775949133,268.585562225968,4173.24915665857,3696.59743158689,4149.05905746168,609.916194015359,584.18607193735,551.281294467836,991.753993280784,968.284757886332,813.737572731158
"FEK30_RS05790",2028.50314423153,1655.1221386004,1368.04160353496,2889.97457960903,2833.05450862562,2964.16467781666,6753.13886389154,5608.78082240969,5465.33823220193,2367.74840083915,2096.61030522272,2302.3872911651,114.103381123081,97.8719086715302,101.538444256159,5916.44823351359,5223.16146611801,5950.9465029283,177.127917246942,162.707528771862,177.316595318554,1359.18322061463,971.942112968055,911.107880579331
"FEK30_RS05795",1220.38912998669,1306.39812340197,1186.50529104242,1271.15080182993,1092.15573987479,1205.89907711859,1371.19570840437,1072.85398293424,1068.30856384484,1344.83402248585,1368.06215806542,1409.6248721419,2844.76922800009,2596.76273813979,2479.50330006168,1362.91377024869,1353.12893291315,1405.39962388107,1023.78789709721,1002.06223439202,1077.23164674731,1180.80471605837,1129.20838148217,1212.78195935894
